source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,radius_val,lum_val
70097100383487488,55.757832801001946,0.032408705793492316,25.550615800652047,0.020668579670204613,0.6049562668960655,0.03595720795546276,1.4949428907072566,1.3254310027927696,14.51367,14.855668,13.998551,0.8571167,,,NOT_AVAILABLE,5745.0,1.1192,1.8029599,3.1902666
69935918850234368,56.05707419613327,0.032514364884491824,25.6602473394069,0.02000318576316736,1.725458240966494,0.035902473476058946,1.0033775393811277,-2.8469851269804707,13.01406,13.376916,12.482819,0.8940973,,,NOT_AVAILABLE,5609.5938,0.4463,1.3293335,1.5764792
70097856297731072,55.752918315014476,0.035917325448912615,25.56076013777569,0.02311005088980279,0.9220276956065282,0.04006853350511878,-0.833439560398164,-3.187975761568576,14.8392315,15.322208,14.207842,1.1143665,,,NOT_AVAILABLE,4961.0,0.9682,1.439645,1.1310517
69935162935991168,56.01188717769532,0.047874399316742984,25.656155573528434,0.028144115099105152,7.245450726232397,0.055021275847339284,20.080297622978684,-45.937731405011164,12.6328,13.3212595,11.839438,1.4818211,2.8612083369715293,11.09771747936425,NOT_AVAILABLE,4450.0,0.218,0.6822469,0.16444397
70125000491024128,55.95431391466964,0.052599888959778955,25.729417749558284,0.028489186561704214,7.567568944275074,0.05992264244563459,21.3447631484995,-47.6859168418273,11.738894,12.257423,11.093175,1.1642485,4.827075476006321,2.499079323457715,NOT_AVAILABLE,4932.27,0.049,0.7423369,0.29382196
69967770328309248,56.78550371415204,0.08610412144725003,25.612406824373227,0.042313513815453056,1.6669890938699152,0.08343554660357631,50.02048115692193,-48.53701966490546,16.23092,16.977392,15.373565,1.6038275,,,NOT_AVAILABLE,4288.0,0.556,0.6323314,0.12178766
70097925017207936,55.729340437088666,0.02547868188536957,25.569553371260543,0.015856756365419836,2.451296708651016,0.02823327650648569,40.62696032199843,-25.63579992076843,13.368659,13.844086,12.733578,1.110508,,,NOT_AVAILABLE,4972.5,0.546,1.0596032,0.61841553
70057002568775296,56.86735698450014,0.060242719693503,26.10263397813394,0.030306641030067406,0.9536937579683551,0.07053651123627509,8.06605390331157,-2.361625707678546,11.3350725,12.063695,10.53696,1.5267353,-2.6297777513589224,0.44574599831149536,NOT_AVAILABLE,4503.407,0.5925,9.099492,30.682724
70088338650212224,55.59842025758406,0.04304639348662058,25.394955558855283,0.02664298520567158,0.900626810422229,0.049540505816503676,6.3391411236496085,-0.0092502425231722,15.292646,15.734583,14.684517,1.050066,,,NOT_AVAILABLE,5810.08,0.444,0.8255033,0.6996177
69932311077707648,56.10961064270056,0.02646493218476584,25.589246802510115,0.015384720500214059,1.4509633286562331,0.028904273847274065,7.598584776786993,-6.924304745222722,13.793054,14.234194,13.191362,1.0428314,,,NOT_AVAILABLE,5167.75,0.771,1.3372784,1.1490642
69969522674966272,56.737357361751314,0.07467731854583391,25.635598233313573,0.032904129637915135,1.4706052291609244,0.07499919541883714,4.002578281201906,-21.205705658375113,7.1615214,8.6124325,6.0227427,2.5896897,-0.5774579365283792,0.3628191051552316,NOT_AVAILABLE,3799.2334,,69.13968,897.29095
70090846911112320,55.56703499290277,0.030727207877800384,25.440738670870953,0.01870217908830534,1.3206743984334735,0.03470110806786446,4.692702829821451,1.4431613342294969,14.141076,14.536554,13.5778,0.95875454,,,NOT_AVAILABLE,5361.5,0.4957,1.1462243,0.9780907
69969007278898432,56.67914772357173,0.05612207335228348,25.597676083646096,0.02744505247832828,0.6848874043848442,0.049280409198884774,5.640610991898171,-13.213058123182595,14.6305685,15.136699,13.972304,1.1643944,,,NOT_AVAILABLE,4918.455,,2.181498,2.509107
69966705176419072,56.841498894851895,0.03759957900994458,25.587919438700176,0.017834286325296024,0.7962437337531773,0.03860541969601789,-0.6620721300435871,-0.5101673756965966,14.349041,14.689587,13.83259,0.85699654,,,NOT_AVAILABLE,5745.0,0.564,1.4777122,2.143061
69935197295730048,56.001607884921604,0.048724813329079415,25.656949924638152,0.027633607606453007,0.8069730531630765,0.0569161186861862,4.654041446958783,-2.295946429619704,15.095776,15.541847,14.484808,1.0570393,,,NOT_AVAILABLE,5083.3726,,1.3743501,1.136311
69932792114041984,56.16039669921139,0.05469639484519705,25.621905419806495,0.03105936976413109,0.9179182279074708,0.057159055434661384,7.039747285300413,-12.17731645686307,15.729961,16.212854,15.087518,1.1253366,,,NOT_AVAILABLE,4969.0,0.356,0.9555576,0.50151557
70100639436540416,55.675484581782996,0.07482895497347929,25.569473641445615,0.04786879728469664,1.5213849116654528,0.083438349807036,15.91955333413917,10.453737030359761,16.567726,17.56035,15.584907,1.9754438,,,NOT_AVAILABLE,3820.0,,0.86285985,0.14283304
70089197643672576,55.52689430192096,0.044888054594797125,25.387895593226542,0.028171080917209653,1.0842100267135732,0.051333126898262464,-7.0657082415798085,-18.192149040914856,15.420505,15.887066,14.793417,1.0936489,,,NOT_AVAILABLE,4773.48,,1.0365385,0.5025809
70006768631270400,57.16717243175599,0.04720604948677662,26.029484087575327,0.02111641028154122,1.2563736605849192,0.04928085556958682,-1.6274094045730505,2.057149119619298,15.478052,15.992975,14.808073,1.1849022,,,NOT_AVAILABLE,4861.0,0.2325,0.83000493,0.34654415
70132216036067712,56.1142846072553,0.09782337822955031,25.865944441668386,0.046430591406794765,4.902747165935161,0.09135155738649654,6.225026028248253,-19.603457111078423,11.0906105,11.4472475,10.602594,0.8446531,23.314960356351914,0.8463083869631755,NOT_AVAILABLE,5826.033,0.1482,1.0438882,1.1310831
70096894225059200,55.738551934837226,0.0316903313233564,25.518013868669005,0.020198987676881455,1.037959382218296,0.03515604586168253,9.296304078621835,-4.422414282936614,14.460766,14.891361,13.86643,1.024931,,,NOT_AVAILABLE,5236.855,0.702,1.3310097,1.2004371
70087410937278080,55.56753456872999,0.04980491507616548,25.30695945361108,0.02984305712148405,0.597657127869339,0.05634249949695039,4.263669668010584,-0.045589969756609484,15.584827,16.005236,14.999142,1.006094,,,NOT_AVAILABLE,5298.0,0.7657,1.3398564,1.2742629
69956672132941440,57.100397531372245,0.0663613135107893,25.543881601123257,0.02791088296762796,2.319596873648065,0.06901611743523758,-2.7924948942349976,2.6191194437535277,15.522818,16.304434,14.668133,1.636301,,,NOT_AVAILABLE,4272.75,0.413,0.63659567,0.12168919
70097615779564800,55.681465413019566,0.042632642718455994,25.551849175384778,0.026613500693617526,0.637813378872878,0.0471697769495442,6.4133953030044815,-15.489313328797333,15.405383,15.860879,14.792456,1.0684233,,,NOT_AVAILABLE,5060.5674,,1.5248076,1.3737941
70020684325379840,56.63093251516153,0.0955927385639876,25.805116028858993,0.055533396625766125,1.5353423373103205,0.09783914758594753,-2.864938639927802,-3.612802494750727,16.551592,17.364468,15.665264,1.6992035,,,NOT_AVAILABLE,4201.25,0.4862,0.6312981,0.111860774
69936777843692288,56.05281394167561,0.04523742237072194,25.678946700400676,0.026027718290346454,0.8962973463589197,0.052037731748502555,-3.845990864042211,-1.0932182532231896,14.958203,15.378131,14.365458,1.0126734,,,NOT_AVAILABLE,5259.805,0.5875,1.2130215,1.0146362
69943203114757120,56.215628878640636,0.049813911973413665,25.81000739786022,0.021966098812865133,2.278019838520985,0.03773334562340436,-3.2113973085745244,-1.7930214852480995,13.514384,13.9859495,12.890643,1.0953064,,,NOT_AVAILABLE,4985.48,,1.0591236,0.6243325
70007558905253760,57.13267270760757,0.06159434921480061,26.04186550726645,0.028134587430272577,0.7316849235191268,0.06426759075552187,4.511932636274855,-4.995357460554821,16.135324,16.632975,15.474717,1.1582575,,,NOT_AVAILABLE,4880.6665,0.5783,1.041888,0.55494934
69955984938173696,57.17415906556928,0.1616321195524337,25.51203906233089,0.06249086071756106,1.7169358202135336,0.1529711812336992,-1.417284401820765,-3.6497324111540923,17.269444,18.361523,16.222982,2.1385403,,,NOT_AVAILABLE,,,,
70016904754184704,56.59826162157349,0.03493458488210257,25.625658944060078,0.017629937828066853,1.0777065165564657,0.038070357320629696,3.798707506585555,3.6238457645837028,13.776258,14.223218,13.167114,1.0561037,,,NOT_AVAILABLE,5439.0,1.597,1.6071115,2.0363994
70108610895843968,55.4266120647245,0.10055758995945129,25.634043980439618,0.06997940428154459,1.210460476904761,0.11584997806818471,-3.404857825231889,0.6383555336889898,17.135035,17.81574,16.312643,1.5030975,,,NOT_AVAILABLE,,,,
69912485508795776,56.214980906493466,0.04683042452190968,25.3502651840798,0.027347824167830683,2.8262357826349573,0.05102606677435562,-3.653166630761603,0.389062171885542,15.525098,16.414814,14.590252,1.8245621,,,NOT_AVAILABLE,3915.3333,0.4523,0.6919737,0.101379186
69910183406206848,55.93140509210808,0.037741832287413755,25.544825936164575,0.02390406625564555,1.1384714360571426,0.042291542387669946,11.46792877758605,-7.791406614016827,12.777597,13.353951,12.07099,1.2829618,-175.82404748737343,2.471303498635429,NOT_AVAILABLE,5120.75,,2.7821794,4.7951174
70135858168336256,55.991157513464614,0.036717804945030026,25.901744256169458,0.0203395586441835,2.771119359542603,0.04151751709074485,-7.80002401562732,-1.6504526683055731,13.900172,14.411684,13.239606,1.1720781,,,NOT_AVAILABLE,4927.0,0.218,0.7513574,0.2997216
70142489597724544,55.83661962396956,0.04912982523500689,25.90700888279585,0.02679341898898419,3.9140391137275414,0.05530799058712001,-50.811270190620434,-18.590859838310276,15.343185,16.236063,14.414582,1.8214808,,,NOT_AVAILABLE,4072.4275,0.2253,,
70097993736685952,55.6991579927395,0.11191636639752389,25.559676790523426,0.07391900337705996,7.594968153082539,0.12566471396996365,27.774671441815165,-29.499323423382258,16.713844,18.536077,15.404023,3.1320543,,,NOT_AVAILABLE,3894.0352,,,
70122560949608320,55.89632936736677,0.05323806648979969,25.644869477648975,0.03594908732705493,0.9063615362584827,0.06115570761485449,-2.973218076951533,-3.9622735358845227,15.764622,16.231773,15.148904,1.0828695,,,NOT_AVAILABLE,5016.94,0.28,0.92943573,0.49304783
70126924636380032,55.80004342962785,0.049860505712580494,25.70692984253097,0.02860257269361456,1.5921590050989762,0.05819528158998853,-7.669664479394621,-32.35078060846979,15.420323,15.984481,14.700745,1.2837362,,,NOT_AVAILABLE,5010.12,0.1485,0.6221419,0.21971828
70092285722822656,55.48777522015843,0.13951631378373966,25.432177340660896,0.09149283275732492,2.3556855822399982,0.17231853410898448,4.931372029911765,-16.60177075866087,17.464668,19.00952,16.24926,2.7602596,,,NOT_AVAILABLE,,,,
70126855916903168,55.80660316895081,0.07219107171124693,25.70759904456432,0.04602977615426649,1.3496140497214963,0.08273242473266891,15.821538387221626,-3.7742037752246254,16.464764,17.242348,15.582178,1.6601696,,,NOT_AVAILABLE,4322.045,0.947,0.68449223,0.14729528
70126924636379776,55.79584612742573,0.0360957230053755,25.713065557008136,0.020688251406544227,0.9426557134949739,0.040288020185271764,9.517610934248024,-3.2802700410067223,14.888294,15.369606,14.253589,1.1160173,,,NOT_AVAILABLE,4975.54,0.7467,1.366409,1.0309012
70103147697434624,55.71226215234521,0.08571571628047862,25.67114577958233,0.05387929233591719,3.801374798399697,0.09565172852410883,33.363846592334546,22.21018811885334,16.746807,17.95784,15.650485,2.307355,,,NOT_AVAILABLE,3644.0,0.055,,
70039479102128128,56.38746091909274,0.04514402471000317,25.922463272625905,0.025429520731628484,0.5311296046081645,0.04960833385393951,-0.5782285250369475,-0.699636822122171,15.2456255,15.726838,14.612408,1.1144304,,,NOT_AVAILABLE,4993.525,,2.0383203,2.3273861
69934922417826560,55.92882740562258,0.04709371896925597,25.635077479529265,0.03113991006580529,1.1265457408241768,0.05456199982941829,4.282211857292056,-17.16827748831094,15.443286,15.956029,14.768561,1.1874676,,,NOT_AVAILABLE,4869.0,0.469,0.9365429,0.44412908
69949353506995456,57.07387344429219,0.05675935241804794,25.428183575407065,0.025748052332357153,2.00026094623088,0.06166630654269617,13.864300000123361,-7.72782255831612,11.498622,11.934758,10.925644,1.0091143,16.185844833906632,0.5480540853363723,NOT_AVAILABLE,5098.5,,2.884656,5.065851
70099505565169152,55.79336832852213,0.06753342225782241,25.597186970130103,0.04449049392263882,1.1846041308173243,0.07533900992155595,2.767400183334065,2.0057009162475374,16.417786,17.090908,15.630324,1.4605837,,,NOT_AVAILABLE,4473.847,0.4365,0.7188392,0.18650171
69934166503581824,56.00508249122104,0.06326551456551258,25.605266223040637,0.03862922181996123,0.8353578873451709,0.0764289354940928,44.61198208214959,-25.940099762384655,15.910592,16.305569,15.335562,0.97000694,,,NOT_AVAILABLE,5252.0,0.025,0.84239185,0.4864317
70098818370400640,55.8573154223413,0.03713779109599573,25.588919233537155,0.025352349624620796,0.7797259314446569,0.04144937966006622,2.2876888126813206,-9.967408907723904,15.003684,15.404883,14.43361,0.9712734,,,NOT_AVAILABLE,5329.0,0.576,1.323748,1.2731755
69944714943244160,56.235034030509254,0.06411598520141576,25.83303781854215,0.031330672112542465,1.1963686893010543,0.0628157696436883,6.5293687052036375,-9.843845101277697,15.67836,16.218307,14.98576,1.2325478,,,NOT_AVAILABLE,4890.0,,0.7825366,0.3154565
69906025877870080,55.968661049718484,0.05454079876532262,25.449464444782887,0.032470324350393646,0.6015905693058401,0.05946499721541021,5.754612145213368,-6.720300865614799,16.03815,16.433752,15.467923,0.9658289,,,NOT_AVAILABLE,5218.25,0.2452,1.1202288,0.8383159
69950143782667776,56.98881073756482,0.04913814556358033,25.440650444186574,0.02481405687462328,0.6570477407926801,0.0537402411465975,4.49154444409621,-11.564960958868575,14.908304,15.37813,14.24298,1.13515,,,NOT_AVAILABLE,4977.08,1.5027,1.9408485,2.082459
69934613180181632,55.974613976494695,0.06561794107907627,25.60408688513738,0.04191212484770832,1.190102563353387,0.07538887042058194,9.429911894844864,2.4912332735074165,15.961606,16.612164,15.188815,1.4233484,,,NOT_AVAILABLE,4935.0,0.769,0.67423356,0.24292043
69934819338611712,55.920993788828746,0.03211496008200555,25.63319111365399,0.02154174039690103,0.8539918088159745,0.03732214750340716,2.6491051691390566,-8.128980397429915,14.291073,14.623832,13.78894,0.8348913,,,NOT_AVAILABLE,5742.2754,0.4635,1.4165323,1.9655483
69934647539920256,55.95244616953717,0.03082133340029721,25.612393485360247,0.019489533426892164,0.9624384946296585,0.03502019550881317,4.4649248348055774,-7.263574883458502,14.236989,14.650024,13.656305,0.9937191,,,NOT_AVAILABLE,5219.5664,1.036,1.6039935,1.7204325
70123866619664000,55.84257373444431,0.11456267821909659,25.70216520792655,0.10280873690901506,1.892550102644784,0.11915207894750887,11.074289414264186,-7.277244904929864,17.057375,18.146252,16.027306,2.118946,,,NOT_AVAILABLE,3951.0266,0.7897,,
69911798314025600,56.26072110462257,0.03697595831818383,25.343716468703423,0.021945890856928423,0.688510583061149,0.041399926212176974,5.111456833892422,-5.0504202003117555,13.224537,13.687426,12.600823,1.0866022,,,NOT_AVAILABLE,5033.49,,3.9085639,8.83499
69945230339318272,56.262371619387956,0.0837918344955923,25.854747202951355,0.04271294466643413,2.5018041909096973,0.09504295266287045,-7.625287041610646,-18.223842912928,14.947183,15.600613,14.13515,1.4654627,,,NOT_AVAILABLE,4352.0,0.2087,0.7273237,0.17096442
70098612211973248,55.781626038583425,0.0735914310330935,25.574605054694285,0.04686558629029539,7.440523386079026,0.08077041906327989,20.956726154700668,-45.971138555428716,16.119404,17.738722,14.872475,2.8662472,,,NOT_AVAILABLE,3831.7476,,,
69913894258051584,56.311922211043594,0.031510258779867885,25.404825841193556,0.016913569699379787,0.5990732424454265,0.03501815356262922,2.535748570094431,0.012724569954277204,13.418634,14.088646,12.636563,1.4520826,-20.59224110987625,5.750273140521348,NOT_AVAILABLE,4507.737,,5.533822,11.3914585
70097890657468160,55.75650702791129,0.036447777231285165,25.57720942731616,0.02389842686922387,0.43613753728824145,0.04062492880644199,6.4237745382962075,1.1816652643602277,14.887085,15.227931,14.365352,0.86257935,,,NOT_AVAILABLE,5602.2993,,2.2262511,4.398537
70101464070257280,55.6893987989476,0.05099700931306766,25.624727603275183,0.03065562285553773,0.68649491495123,0.0553220269999135,5.0240263703057755,-5.218143013856521,15.61627,16.00951,15.058445,0.95106506,,,NOT_AVAILABLE,5397.0,0.239,1.1007841,0.9262082
70142592676944128,55.77887652870993,0.06627986380414301,25.899880424823117,0.04041664312440801,1.0397850249210003,0.0804509954216811,5.221746427308732,-0.2952044712509255,16.17896,16.705276,15.492348,1.2129288,,,NOT_AVAILABLE,4860.5,0.1225,0.7264265,0.26533943
69912588588007424,56.22970938886708,0.11691250398153998,25.36145346693267,0.05813567728010316,6.95382103871209,0.13293713256513653,8.661030684345613,-9.02309575484991,13.111833,14.042575,12.1132555,1.9293194,14.406685411372305,6.049986085526328,NOT_AVAILABLE,3823.0,,0.9247204,0.16456322
69915784043676800,56.1803853986424,0.07959226340791963,25.383236527718264,0.048477287993040886,2.4221080434201196,0.08729530563947063,13.240835964027417,-7.741778633075478,16.606615,17.686565,15.555642,2.1309233,,,NOT_AVAILABLE,3778.9175,0.5008,0.5516735,0.055915028
70098302974328448,55.81974105821993,0.04355519408237643,25.54616213947179,0.028684177682871247,6.159034551079481,0.04853511368452746,55.557458211537536,-22.26763115875479,12.788145,13.444564,12.031139,1.4134245,95.80093191795659,2.2451520183980844,NOT_AVAILABLE,4745.5576,0.184,0.6230733,0.17738706
70098612211973632,55.7738208454864,0.038809704474809185,25.569281524233208,0.02490134939356626,0.9907255090778618,0.042892071868872506,0.5569522622427736,-16.863316067355385,15.066806,15.512829,14.458349,1.0544796,,,NOT_AVAILABLE,5476.4634,0.4925,0.9498037,0.7310771
70101189192349824,55.71080803348226,0.060431689324598775,25.621745126829385,0.038548099961326014,1.0866020218473242,0.06647673030726192,-2.7268246260150484,-11.090674396373595,16.02364,16.632702,15.278718,1.3539839,,,NOT_AVAILABLE,4758.77,0.7283,0.7899781,0.2883392
70141321366635904,55.709256117934046,0.044924166523030634,25.858510891403512,0.027009411095483476,0.5124577765713906,0.046841192730636146,5.53612148350632,-0.7898506138979339,10.945659,11.904204,10.009491,1.8947134,54.34662808793316,0.19424143011741385,NOT_AVAILABLE,3960.3398,0.7567,30.268915,203.05711
69914718891772032,56.27414698273226,0.0542942585803462,25.4260606675986,0.02437938366868746,1.1694695018574115,0.06095374128705008,-8.454190264920076,-9.20851279659793,14.873773,15.376162,14.219677,1.1564846,,,NOT_AVAILABLE,4946.6875,0.7827,1.1254474,0.6832868
69931417724510592,56.142744221366755,0.036958619141111364,25.567183661368798,0.023619633267105703,0.4790998953297014,0.03980462496343829,3.4324020734111187,-1.3097730832767884,14.892327,15.292276,14.322076,0.97020054,,,NOT_AVAILABLE,5334.3335,,2.262399,3.733823
70123763540448128,55.860161039984305,0.03461607940298461,25.700920511756504,0.020260856898901895,1.2474272846163805,0.03931464628241143,3.7427293103920407,-7.604941533021755,14.175282,14.548769,13.631428,0.91734123,,,NOT_AVAILABLE,5427.6665,0.282,1.1609617,1.0538605
69934888058087296,55.952458016064696,0.04777540474277345,25.640491632113346,0.028609642583947065,0.9146290910257002,0.056838629547521925,-0.643155871785987,-1.8472744078281196,12.878464,13.212014,12.380767,0.8312473,,,NOT_AVAILABLE,5775.75,,2.502915,6.280879
69994639643761152,57.55469398085971,0.04131335055160303,25.97399535409903,0.01481106052005169,0.9971638684118018,0.043120393815123136,8.70382196403401,-2.1595169282675886,14.377658,14.816522,13.774398,1.0421238,,,NOT_AVAILABLE,5093.0,1.011,1.5408858,1.4392304
69907572066101888,55.84298561461074,0.028032874467156042,25.434775828143515,0.018715024564572257,0.8958807296845642,0.031350987769080935,-1.108969019436723,-2.5594678981487933,13.578066,13.987236,13.007118,0.9801178,,,NOT_AVAILABLE,5332.0,1.236,2.218425,3.5838084
70123041985941888,55.951481968956244,0.1520794088775995,25.670201329791066,0.0922139118043899,5.342431657265009,0.18826235463804863,6.347374662742853,6.525415488648535,17.41779,19.094799,16.158695,2.9361038,,,NOT_AVAILABLE,,,,
70035630811582976,56.38535568386007,0.06794241322150647,25.838458031716613,0.033256183032439254,4.514357083768226,0.06816277524186784,17.34968836067273,-26.21562389970739,15.658691,16.840603,14.578554,2.2620487,,,NOT_AVAILABLE,3899.0535,0.581,,
70127955428529536,55.77098569668378,0.1051721770668031,25.742934975728726,0.06521972536548913,7.591685765398974,0.11870986272980162,20.583790393379463,-47.14392968548879,16.558256,18.330994,15.268946,3.062048,,,NOT_AVAILABLE,3993.505,0.7773,,
69934200863319040,56.01842102659446,0.033461229215066585,25.622223674247795,0.019301926923343586,0.4103101958080786,0.039104319348098875,1.558010310827941,0.33445010764290606,14.130113,14.749446,13.380162,1.3692837,,,NOT_AVAILABLE,4763.8574,,4.9891434,11.5499935
70123351223586560,55.916130620421754,0.048890010644106224,25.697054429051207,0.030136323282743727,1.019719437022815,0.05776973999155483,8.977246309989859,-6.249174174626802,15.239415,15.705845,14.615903,1.089942,,,NOT_AVAILABLE,4828.0,0.458,1.1621429,0.6611239
69934097784104064,56.032362824007166,0.06913958472816077,25.614896047068623,0.04457436438214115,0.9732010824322357,0.08137883640189947,3.342731412682023,-3.407205189868753,16.39745,16.97547,15.674144,1.3013258,,,NOT_AVAILABLE,4813.5,0.31,0.72011536,0.25080878
70098990169090432,55.89280806167276,0.029754288852049275,25.610021949656566,0.01786340225554163,0.8062600472393011,0.0335887646188562,3.398863911004075,2.1340358531205283,13.322849,13.676624,12.8022,0.874424,,,NOT_AVAILABLE,5889.5,,2.2184098,5.3344784
70091083131998592,55.594536765164705,0.19958441432044507,25.481581736133204,0.12274315546545737,2.7607798495358042,0.21754783320869245,12.749596131160683,-10.27187919355387,18.086584,19.464352,16.92272,2.5416317,,,NOT_AVAILABLE,,,,
69930043334983424,56.02919194666762,0.03476222296504894,25.4962820366548,0.022640594778149913,1.1119462552097494,0.0380082887761141,-4.982716249989221,-5.442183712093008,15.069772,15.529915,14.450424,1.0794907,,,NOT_AVAILABLE,5083.285,,1.0094668,0.61299455
70123316863847424,55.94223795142597,0.03671841253992198,25.695831938585474,0.021399727438570205,0.4597862042381134,0.0438220165423806,0.19167472951167935,0.6050360796776416,14.38396,14.989281,13.653179,1.3361015,,,NOT_AVAILABLE,4929.0,,3.6202,6.969395
69916608677385856,56.19373496128604,0.02736226383751518,25.444488568325806,0.01719163657805279,1.7270253658590426,0.030205887411981637,-8.802073420730387,-5.4270435079384205,13.5420885,13.975467,12.945834,1.0296326,,,NOT_AVAILABLE,5141.1123,0.5875,1.2772262,1.0267358
70104315928535808,55.724375121144426,0.031133013176979796,25.712986831666214,0.021145659326496927,0.8170201687751429,0.033844947418452904,5.340320970298645,-3.337123405876869,14.536386,14.87888,14.021183,0.85769653,,,NOT_AVAILABLE,5704.0,0.4373,1.342025,1.7176476
70005943997716992,57.141950940334105,0.043750074083757355,25.958034620006725,0.01883611083573307,0.6898304440425849,0.045083789184549715,-2.9005085228735648,-6.031081358101941,15.159878,15.575103,14.58115,0.99395275,,,NOT_AVAILABLE,5346.6665,0.685,1.3816061,1.4053859
70103594374030592,55.7349380510566,0.09202827540900256,25.70539979504596,0.06030850768828327,2.4830293632397358,0.10291041578746428,-19.183501223820173,-22.8119045458331,16.88282,17.924726,15.850602,2.0741243,,,NOT_AVAILABLE,4107.29,0.242,,
70103525654553984,55.75696601828258,0.029289485702842778,25.69395219626975,0.018102341068870226,2.049411493962567,0.03198497024612188,12.920378374592003,-5.062152924241119,14.441985,14.9852085,13.740197,1.2450113,,,NOT_AVAILABLE,4860.2437,0.62,0.8202788,0.3382594
70142386518512128,55.824024214343886,0.0466208303660481,25.893373252906784,0.023641411949276984,0.5409522342467626,0.050820396836136456,-0.3342313003525818,-0.0888301897866433,11.866199,12.660041,11.013166,1.6468744,-20.055570871259363,0.41868930427265905,NOT_AVAILABLE,4198.41,0.671,15.53416,67.54757
70043670990325376,56.58708245518184,0.037196532779440315,25.99607868651353,0.018119082592679688,1.1915958312833872,0.03588948638297271,0.1027981871517738,-1.965119741653028,14.024306,14.480756,13.4059925,1.0747633,,,NOT_AVAILABLE,5132.1,0.6937,1.4889053,1.385509
69930318212889472,56.00077982351384,0.08191171253377003,25.522467887678523,0.05184570898288176,1.1004890463459625,0.09030051289159233,2.1719913773491424,-11.290271561379486,16.887632,17.639769,16.025032,1.6147366,,,NOT_AVAILABLE,4295.3335,,0.7041497,0.15205905
70103250776646784,55.77718699499489,0.04194541564248732,25.684949908804175,0.02440409144949395,14.330607997731562,0.045804517613405094,-41.70769132854167,-13.538971229807448,8.973655,9.316379,8.506854,0.80952454,-55.24413690767522,0.23984709045973165,NOT_AVAILABLE,5826.0,0.0662,0.9467281,0.9303089
70103250776647424,55.776972639023164,0.04741309824857109,25.68129785343179,0.02583011854468658,14.352390027743507,0.049811718271627545,-42.99740150017941,-14.411959090325816,7.048141,7.2866035,6.716141,0.5704622,-55.439618001257266,0.2250261868568016,NOT_AVAILABLE,6567.0474,0.7867,1.7896171,5.3665547
69948662016540800,56.93347659732591,0.05958024507454549,25.427942706270688,0.031700036099341265,1.2190447631397425,0.06354384057929023,9.9961369543569,-10.24886479068109,15.429505,15.983131,14.728491,1.2546406,,,NOT_AVAILABLE,4893.0,0.6707,0.85985637,0.3818101
70127096435068160,55.83048141733812,0.06682199067057938,25.748676834713713,0.040791166609955,0.8592606172624265,0.08009479974746109,2.543247491948127,2.942192467525648,15.827273,16.27239,15.121015,1.1513758,,,NOT_AVAILABLE,4928.195,0.5487,0.9969754,0.5282203
70128058507742592,55.768030787689774,0.18131692872700197,25.774869237993457,0.11241018219593375,2.2155723116185864,0.20575510059404836,-3.1565504807930744,-6.317690388889725,17.800598,19.099306,16.65126,2.4480457,,,NOT_AVAILABLE,,,,
70127508751926016,55.858793807283604,0.06709452741193545,25.76584718832747,0.04020041749129749,1.0755435859342717,0.08015286223281527,9.164323015801749,-9.523900167051515,15.896422,16.475864,15.179081,1.2967834,,,NOT_AVAILABLE,4846.92,0.575,0.8057801,0.32284284
69929424859690880,56.06892440026876,0.03371986095949602,25.51291523542675,0.02017534344710467,1.0611498971759974,0.0366268990266014,6.467522736618392,-11.288183689227317,14.853096,15.290399,14.245731,1.0446672,,,NOT_AVAILABLE,5134.673,0.5845,1.1400552,0.8139497
70099196327521280,55.83445950637105,0.02636163407787367,25.626090664166096,0.017247881937939965,0.8781208082469679,0.028979373695745655,2.651843848719702,-7.611683534236549,13.683292,14.054761,13.142774,0.9119873,,,NOT_AVAILABLE,5414.187,,2.0805385,3.351037
70123248144369152,55.95832795409756,0.08981952718439659,25.70271973841937,0.0531567887374006,6.3287533555617745,0.11126296941455344,35.655813683022345,13.975711811656808,16.250057,17.562479,15.111545,2.4509344,,,NOT_AVAILABLE,3876.6865,0.1875,,
69952514604484992,56.812102550616245,0.06531904217102942,25.466752551422225,0.03038674001662935,2.119669527961822,0.06366087352088709,10.028705659253156,-8.833661977420672,15.539008,16.289337,14.656563,1.6327744,,,NOT_AVAILABLE,4269.0,0.7863,0.6933471,0.14384697
70007043509185536,57.094877539025205,0.04088350597779859,26.00697604989427,0.021471747020721573,0.9108309365352742,0.043972246733232696,-2.9870121092995134,-8.39255035426691,15.018303,15.579349,14.317147,1.2622013,,,NOT_AVAILABLE,4955.8896,,1.3455368,0.98394865
70103147697433984,55.71354481560838,0.04502039715468792,25.678440378996637,0.028880689331717013,0.6568198941005617,0.04962491712994173,-0.8277132903648947,-0.8060211245696585,15.651212,16.087963,15.049788,1.0381746,,,NOT_AVAILABLE,5102.5,0.618,1.2953051,1.024639
