Frequency (GHz)      Flux (Jy)
     42.5663852      0.0092001
     42.5666352     -0.0520456
     42.5668852     -0.0028243
     42.5671352      0.0134078
     42.5673852     -0.0072733
     42.5676352     -0.0042976
     42.5678852     -0.0111467
     42.5681352      0.0229047
     42.5683852      0.0063612
     42.5686352      0.0173451
     42.5688852      0.0291378
     42.5691352      0.0047037
     42.5693852     -0.0192952
     42.5696352     -0.0305231
     42.5698852      0.0014705
     42.5701352      0.0335267
     42.5703852     -0.0064074
     42.5706352      0.0375129
     42.5708852      0.0169958
     42.5711352      0.0256077
     42.5713852      0.0059529
     42.5716352     -0.0253001
     42.5718852     -0.0199215
     42.5721352     -0.0101153
     42.5723852     -0.0113899
     42.5726352      0.0458847
     42.5728852     -0.0021152
     42.5731352      0.0074886
     42.5733852      0.0127295
     42.5736352     -0.0164692
     42.5738852      0.0126416
     42.5741352     -0.0253078
     42.5743852      0.0029682
     42.5746352      0.0051570
     42.5748852      0.0232593
     42.5751352      0.0031675
     42.5753852      0.0255192
     42.5756352     -0.0135356
     42.5758852     -0.0303404
     42.5761352     -0.0044916
     42.5763852     -0.0014727
     42.5766352     -0.0070084
     42.5768852      0.0069279
     42.5771352      0.0389096
     42.5773852      0.0099852
     42.5776352      0.0056178
     42.5778852     -0.0222216
     42.5781352     -0.0002242
     42.5783852     -0.0132080
     42.5786352     -0.0136378
     42.5788852     -0.0274606
     42.5791352      0.0043874
     42.5793852     -0.0004790
     42.5796352      0.0191482
     42.5798852     -0.0083923
     42.5801352     -0.0115832
     42.5803852      0.0024944
     42.5806352      0.0012914
     42.5808852      0.0093532
     42.5811352      0.0033569
     42.5813852     -0.0119743
     42.5816352     -0.0131640
     42.5818852      0.0095876
     42.5821352      0.0184012
     42.5823852      0.0140111
     42.5826352     -0.0090409
     42.5828852     -0.0047254
     42.5831352     -0.0203059
     42.5833852     -0.0065029
     42.5836352     -0.0103549
     42.5838852     -0.0012422
     42.5841352      0.0167522
     42.5843852      0.0076332
     42.5846352     -0.0011929
     42.5848852     -0.0085867
     42.5851352     -0.0051087
     42.5853852      0.0000907
     42.5856352     -0.0166427
     42.5858852      0.0230515
     42.5861352     -0.0018419
     42.5863852      0.0242984
     42.5866352      0.0106610
     42.5868852     -0.0014912
     42.5871352      0.0218048
     42.5873852     -0.0014100
     42.5876352     -0.0227557
     42.5878852      0.0107768
     42.5881352      0.0077244
     42.5883852      0.0088802
     42.5886352     -0.0184675
     42.5888852      0.0018652
     42.5891352     -0.0254306
     42.5893852     -0.0181074
     42.5896352     -0.0064729
     42.5898852     -0.0437961
     42.5901352      0.0235567
     42.5903852     -0.0011949
     42.5906352      0.0111790
     42.5908852      0.0240617
     42.5911352     -0.0130482
     42.5913852     -0.0124958
     42.5916352      0.0104462
     42.5918852     -0.0046804
     42.5921352     -0.0113142
     42.5923852     -0.0098585
     42.5926352     -0.0122634
     42.5928852      0.0179006
     42.5931352      0.0150642
     42.5933852      0.0339674
     42.5936352     -0.0094679
     42.5938852     -0.0256126
     42.5941352      0.0160723
     42.5943852      0.0116015
     42.5946352      0.0142119
     42.5948852      0.0241917
     42.5951352     -0.0435647
     42.5953852      0.0058306
     42.5956352     -0.0063642
     42.5958852     -0.0267035
     42.5961352     -0.0105903
     42.5963852      0.0124438
     42.5966352     -0.0206220
     42.5968852      0.0120704
     42.5971352     -0.0058534
     42.5973852     -0.0026209
     42.5976352      0.0259344
     42.5978852     -0.0008309
     42.5981352     -0.0082018
     42.5983852      0.0003684
     42.5986352     -0.0238338
     42.5988852      0.0278445
     42.5991352      0.0119438
     42.5993852     -0.0219237
     42.5996352      0.0179806
     42.5998852      0.0113961
     42.6001352      0.0068898
     42.6003852      0.0221289
     42.6006352      0.0029179
     42.6008852      0.0026365
     42.6011352     -0.0044740
     42.6013852     -0.0120787
     42.6016352      0.0113786
     42.6018852      0.0032898
     42.6021352     -0.0035541
     42.6023852      0.0029715
     42.6026352      0.0119920
     42.6028852     -0.0079368
     42.6031352     -0.0085439
     42.6033852      0.0155080
     42.6036352     -0.0244462
     42.6038852     -0.0302629
     42.6041352     -0.0065489
     42.6043852     -0.0055977
     42.6046352     -0.0002229
     42.6048852     -0.0229461
     42.6051352     -0.0074677
     42.6053852     -0.0051836
     42.6056352      0.0244338
     42.6058852      0.0223692
     42.6061352     -0.0022360
     42.6063852     -0.0215972
     42.6066352      0.0095790
     42.6068852      0.0363104
     42.6071352     -0.0140818
     42.6073852     -0.0439972
     42.6076352      0.0328360
     42.6078852      0.0054389
     42.6081352      0.0083777
     42.6083852      0.0002176
     42.6086352     -0.0183253
     42.6088852      0.0064756
     42.6091352     -0.0130780
     42.6093852     -0.0013964
     42.6096352      0.0210207
     42.6098852      0.0275557
     42.6101352     -0.0263428
     42.6103852      0.0065767
     42.6106352      0.0000191
     42.6108852     -0.0257367
     42.6111352      0.0056537
     42.6113852     -0.0158358
     42.6116352      0.0274530
     42.6118852      0.0142809
     42.6121352      0.0062343
     42.6123852     -0.0292196
     42.6126352      0.0216400
     42.6128852     -0.0053828
     42.6131352      0.0229371
     42.6133852     -0.0015724
     42.6136352     -0.0372096
     42.6138852      0.0004008
     42.6141352     -0.0041038
     42.6143852     -0.0088861
     42.6146352     -0.0133124
     42.6148852      0.0168835
     42.6151352      0.0185208
     42.6153852     -0.0052651
     42.6156352     -0.0091038
     42.6158852      0.0038026
     42.6161352     -0.0212982
     42.6163852      0.0041543
     42.6166352     -0.0046981
     42.6168852     -0.0066030
     42.6171352     -0.0324518
     42.6173852     -0.0043312
     42.6176352      0.0146727
     42.6178852      0.0108689
     42.6181352      0.0054631
     42.6183852     -0.0055908
     42.6186352      0.0149665
     42.6188852     -0.0062455
     42.6191352     -0.0234462
     42.6193852      0.0037745
     42.6196352     -0.0300775
     42.6198852      0.0272138
     42.6201352     -0.0006985
     42.6203852     -0.0197932
     42.6206352      0.0225720
     42.6208852      0.0025278
     42.6211352     -0.0177335
     42.6213852     -0.0206851
     42.6216352      0.0073381
     42.6218852     -0.0062252
     42.6221352     -0.0216301
     42.6223852     -0.0089330
     42.6226352      0.0091615
     42.6228852      0.0166509
     42.6231352      0.0080268
     42.6233852     -0.0091479
     42.6236352     -0.0376694
     42.6238852     -0.0079315
     42.6241352      0.0144057
     42.6243852      0.0123917
     42.6246352      0.0011016
     42.6248852      0.0120441
     42.6251352     -0.0011420
     42.6253852      0.0046812
     42.6256352     -0.0025360
     42.6258852     -0.0132112
     42.6261352      0.0162359
     42.6263852      0.0124598
     42.6266352      0.0223304
     42.6268852     -0.0100025
     42.6271352     -0.0033711
     42.6273852      0.0054467
     42.6276352     -0.0103339
     42.6278852      0.0074149
     42.6281352     -0.0159957
     42.6283852      0.0149090
     42.6286352      0.0037348
     42.6288852     -0.0050480
     42.6291352     -0.0127563
     42.6293852     -0.0317768
     42.6296352      0.0427430
     42.6298852      0.0332320
     42.6301352      0.0126853
     42.6303852      0.0242216
     42.6306352      0.0027345
     42.6308852      0.0118553
     42.6311352      0.0044354
     42.6313852      0.0314217
     42.6316352      0.0446983
     42.6318852     -0.0286886
     42.6321352      0.0327062
     42.6323852      0.0070143
     42.6326352     -0.0080909
     42.6328852      0.0189765
     42.6331352     -0.0311624
     42.6333852     -0.0275103
     42.6336352      0.0076200
     42.6338852     -0.0104370
     42.6341352      0.0068278
     42.6343852      0.0255807
     42.6346352      0.0155283
     42.6348852     -0.0129809
     42.6351352     -0.0000923
     42.6353852     -0.0087773
     42.6356352      0.0057297
     42.6358852     -0.0118034
     42.6361352      0.0418346
     42.6363852      0.0145728
     42.6366352      0.0096597
     42.6368852      0.0039831
     42.6371352      0.0246862
     42.6373852      0.0153642
     42.6376352      0.0062035
     42.6378852     -0.0013991
     42.6381352      0.0053682
     42.6383852     -0.0102412
     42.6386352      0.0138877
     42.6388852      0.0013564
     42.6391352     -0.0265587
     42.6393852      0.0113916
     42.6396352      0.0227714
     42.6398852     -0.0192488
     42.6401352      0.0060341
     42.6403852      0.0224693
     42.6406352     -0.0090586
     42.6408852     -0.0066322
     42.6411352     -0.0201830
     42.6413852     -0.0053050
     42.6416352     -0.0187725
     42.6418852      0.0165085
     42.6421352     -0.0195001
     42.6423852      0.0209726
     42.6426352     -0.0016575
     42.6428852      0.0063438
     42.6431352      0.0059408
     42.6433852      0.0046891
     42.6436352      0.0195104
     42.6438852     -0.0012590
     42.6441352      0.0083286
     42.6443852      0.0332873
     42.6446352      0.0172685
     42.6448852      0.0148599
     42.6451352     -0.0111286
     42.6453852     -0.0023702
     42.6456352     -0.0128091
     42.6458852      0.0096253
     42.6461352     -0.0082398
     42.6463852     -0.0014404
     42.6466352      0.0180271
     42.6468852      0.0024041
     42.6471352     -0.0171397
     42.6473852      0.0127679
     42.6476352     -0.0391777
     42.6478852      0.0289138
     42.6481352      0.0243307
     42.6483852     -0.0148671
     42.6486352     -0.0173685
     42.6488852      0.0399916
     42.6491352      0.0041510
     42.6493852     -0.0106463
     42.6496352     -0.0041775
     42.6498852      0.0052789
     42.6501352     -0.0216136
     42.6503852     -0.0036204
     42.6506352      0.0006263
     42.6508852      0.0059898
     42.6511352     -0.0428060
     42.6513852      0.0043156
     42.6516352      0.0016472
     42.6518852      0.0102715
     42.6521352     -0.0112928
     42.6523852      0.0275201
     42.6526352      0.0054922
     42.6528852      0.0107922
     42.6531352      0.0247226
     42.6533852     -0.0361063
     42.6536352      0.0163284
     42.6538852      0.0047609
     42.6541352      0.0106599
     42.6543852      0.0004808
     42.6546352     -0.0258604
     42.6548852     -0.0048628
     42.6551352     -0.0024193
     42.6553852      0.0027674
     42.6556352     -0.0244684
     42.6558852      0.0208121
     42.6561352      0.0011755
     42.6563852     -0.0048833
     42.6566352     -0.0040308
     42.6568852      0.0089369
     42.6571352     -0.0039551
     42.6573852      0.0219753
     42.6576352     -0.0084411
     42.6578852     -0.0057310
     42.6581352     -0.0211491
     42.6583852      0.0221494
     42.6586352     -0.0115889
     42.6588852     -0.0010739
     42.6591352      0.0180047
     42.6593852      0.0233931
     42.6596352      0.0070140
     42.6598852      0.0115694
     42.6601352      0.0339528
     42.6603852      0.0125315
     42.6606352      0.0121626
     42.6608852      0.0074088
     42.6611352     -0.0126649
     42.6613852      0.0022253
     42.6616352     -0.0087718
     42.6618852      0.0062768
     42.6621352     -0.0300602
     42.6623852     -0.0063584
     42.6626352     -0.0008068
     42.6628852     -0.0438685
     42.6631352      0.0197707
     42.6633852     -0.0026301
     42.6636352      0.0011893
     42.6638852     -0.0160323
     42.6641352     -0.0313162
     42.6643852     -0.0119335
     42.6646352     -0.0003223
     42.6648852     -0.0277648
     42.6651352     -0.0278208
     42.6653852     -0.0070201
     42.6656352     -0.0025129
     42.6658852     -0.0034793
     42.6661352      0.0306953
     42.6663852      0.0215920
     42.6666352     -0.0499393
     42.6668852     -0.0004125
     42.6671352     -0.0245863
     42.6673852      0.0002707
     42.6676352      0.0164181
     42.6678852     -0.0064758
     42.6681352      0.0128521
     42.6683852      0.0138595
     42.6686352     -0.0220509
     42.6688852     -0.0054991
     42.6691352      0.0239145
     42.6693852      0.0416569
     42.6696352      0.0012286
     42.6698852     -0.0037006
     42.6701352     -0.0364155
     42.6703852     -0.0221311
     42.6706352     -0.0077320
     42.6708852     -0.0009465
     42.6711352      0.0192642
     42.6713852     -0.0070396
     42.6716352      0.0157961
     42.6718852     -0.0287576
     42.6721352     -0.0108657
     42.6723852     -0.0041736
     42.6726352     -0.0202219
     42.6728852     -0.0198019
     42.6731352     -0.0113164
     42.6733852      0.0208073
     42.6736352      0.0016357
     42.6738852     -0.0095190
     42.6741352      0.0020982
     42.6743852     -0.0100483
     42.6746352     -0.0468556
     42.6748852     -0.0044703
     42.6751352      0.0132832
     42.6753852      0.0086873
     42.6756352     -0.0338160
     42.6758852      0.0092062
     42.6761352      0.0043463
     42.6763852      0.0096498
     42.6766352     -0.0265647
     42.6768852      0.0054358
     42.6771352      0.0064799
     42.6773852      0.0105875
     42.6776352      0.0282903
     42.6778852     -0.0051206
     42.6781352      0.0073303
     42.6783852     -0.0217931
     42.6786352      0.0324931
     42.6788852     -0.0002828
     42.6791352     -0.0066429
     42.6793852     -0.0242486
     42.6796352      0.0178886
     42.6798852     -0.0027257
     42.6801352     -0.0082887
     42.6803852     -0.0320863
     42.6806352      0.0051613
     42.6808852      0.0069678
     42.6811352     -0.0232267
     42.6813852     -0.0047986
     42.6816352     -0.0164934
     42.6818852     -0.0014329
     42.6821352      0.0047425
     42.6823852      0.0045933
     42.6826352      0.0053960
     42.6828852      0.0239681
     42.6831352      0.0001428
     42.6833852     -0.0172167
     42.6836352     -0.0022284
     42.6838852     -0.0075090
     42.6841352     -0.0089518
     42.6843852     -0.0075066
     42.6846352      0.0014875
     42.6848852      0.0003920
     42.6851352      0.0095596
     42.6853852     -0.0115365
     42.6856352     -0.0061125
     42.6858852      0.0330018
     42.6861352     -0.0018000
     42.6863852      0.0038773
     42.6866352     -0.0012177
     42.6868852      0.0004417
     42.6871352     -0.0002440
     42.6873852     -0.0194602
     42.6876352     -0.0055170
     42.6878852     -0.0236128
     42.6881352      0.0016173
     42.6883852     -0.0325130
     42.6886352      0.0369466
     42.6888852     -0.0314087
     42.6891352     -0.0177103
     42.6893852     -0.0153959
     42.6896352     -0.0006873
     42.6898852     -0.0116694
     42.6901352     -0.0062758
     42.6903852      0.0219264
     42.6906352     -0.0093647
     42.6908852     -0.0062396
     42.6911352     -0.0022596
     42.6913852     -0.0212752
     42.6916352      0.0042640
     42.6918852     -0.0067476
     42.6921352      0.0042904
     42.6923852      0.0020846
     42.6926352     -0.0085365
     42.6928852      0.0263581
     42.6931352      0.0062091
     42.6933852      0.0081141
     42.6936352     -0.0040518
     42.6938852      0.0146567
     42.6941352     -0.0074223
     42.6943852      0.0037624
     42.6946352     -0.0039089
     42.6948852     -0.0210338
     42.6951352     -0.0116862
     42.6953852     -0.0068531
     42.6956352      0.0145369
     42.6958852     -0.0223513
     42.6961352      0.0162501
     42.6963852     -0.0234199
     42.6966352      0.0143354
     42.6968852     -0.0193415
     42.6971352     -0.0133170
     42.6973852      0.0074589
     42.6976352     -0.0063076
     42.6978852      0.0100405
     42.6981352      0.0001939
     42.6983852     -0.0098322
     42.6986352      0.0027615
     42.6988852     -0.0124736
     42.6991352      0.0038835
     42.6993852      0.0272447
     42.6996352      0.0154170
     42.6998852     -0.0152259
     42.7001352      0.0212283
     42.7003852      0.0196798
     42.7006352      0.0103583
     42.7008852      0.0244243
     42.7011352      0.0222714
     42.7013852     -0.0115857
     42.7016352     -0.0186735
     42.7018852      0.0048275
     42.7021352     -0.0060942
     42.7023852     -0.0298865
     42.7026352     -0.0298641
     42.7028852     -0.0054107
     42.7031352      0.0049187
     42.7033852     -0.0068266
     42.7036352     -0.0161932
     42.7038852     -0.0120635
     42.7041352      0.0009595
     42.7043852     -0.0139637
     42.7046352     -0.0141936
     42.7048852      0.0084335
     42.7051352      0.0052648
     42.7053852     -0.0177372
     42.7056352      0.0027665
     42.7058852      0.0009769
     42.7061352      0.0079273
     42.7063852      0.0013811
     42.7066352      0.0028922
     42.7068852      0.0077967
     42.7071352      0.0223391
     42.7073852      0.0206613
     42.7076352      0.0056955
     42.7078852     -0.0029525
     42.7081352      0.0065198
     42.7083852      0.0054841
     42.7086352     -0.0017556
     42.7088852     -0.0001135
     42.7091352     -0.0047755
     42.7093852     -0.0065118
     42.7096352     -0.0114877
     42.7098852     -0.0322256
     42.7101352     -0.0048107
     42.7103852     -0.0093484
     42.7106352      0.0089557
     42.7108852      0.0334335
     42.7111352      0.0316610
     42.7113852     -0.0300073
     42.7116352     -0.0046797
     42.7118852     -0.0363672
     42.7121352      0.0124363
     42.7123852     -0.0159083
     42.7126352     -0.0036253
     42.7128852     -0.0179630
     42.7131352     -0.0208073
     42.7133852     -0.0039597
     42.7136352      0.0010302
     42.7138852     -0.0347927
     42.7141352      0.0212195
     42.7143852     -0.0039930
     42.7146352      0.0468251
     42.7148852     -0.0267317
     42.7151352     -0.0126564
     42.7153852      0.0192900
     42.7156352     -0.0467877
     42.7158852     -0.0194898
     42.7161352      0.0171048
     42.7163852     -0.0147218
     42.7166352      0.0072197
     42.7168852      0.0078991
     42.7171352      0.0183419
     42.7173852      0.0201921
     42.7176352     -0.0200254
     42.7178852      0.0029806
     42.7181352      0.0188764
     42.7183852     -0.0137036
     42.7186352      0.0055074
     42.7188852      0.0067115
     42.7191352      0.0303398
     42.7193852      0.0061624
     42.7196352      0.0202436
     42.7198852      0.0152082
     42.7201352      0.0008803
     42.7203852     -0.0078448
     42.7206352      0.0027374
     42.7208852     -0.0166541
     42.7211352      0.0013133
     42.7213852      0.0070566
     42.7216352      0.0093525
     42.7218852     -0.0079878
     42.7221352     -0.0148285
     42.7223852      0.0167359
     42.7226352      0.0203945
     42.7228852     -0.0038460
     42.7231352     -0.0243896
     42.7233852      0.0166990
     42.7236352     -0.0232711
     42.7238852     -0.0074305
     42.7241352      0.0160444
     42.7243852      0.0266798
     42.7246352     -0.0108025
     42.7248852     -0.0271066
     42.7251352      0.0041133
     42.7253852     -0.0290082
     42.7256352     -0.0048735
     42.7258852     -0.0145161
     42.7261352     -0.0193560
     42.7263852      0.0000779
     42.7266352      0.0085025
     42.7268852     -0.0354013
     42.7271352     -0.0031410
     42.7273852      0.0012730
     42.7276352     -0.0072446
     42.7278852      0.0124429
     42.7281352      0.0007294
     42.7283852      0.0135882
     42.7286352     -0.0061659
     42.7288852     -0.0120430
     42.7291352      0.0245892
     42.7293852      0.0088327
     42.7296352     -0.0005965
     42.7298852      0.0289034
     42.7301352      0.0020706
     42.7303852     -0.0097270
     42.7306352     -0.0093465
     42.7308852     -0.0015140
     42.7311352      0.0043008
     42.7313852      0.0093912
     42.7316352     -0.0235542
     42.7318852     -0.0051419
     42.7321352      0.0141376
     42.7323852     -0.0051801
     42.7326352     -0.0235374
     42.7328852     -0.0093318
     42.7331352      0.0144312
     42.7333852     -0.0140343
     42.7336352      0.0047610
     42.7338852      0.0117709
     42.7341352      0.0126568
     42.7343852      0.0041015
     42.7346352      0.0018053
     42.7348852      0.0251565
     42.7351352     -0.0061350
     42.7353852      0.0183487
     42.7356352      0.0105489
     42.7358852     -0.0191322
     42.7361352     -0.0378841
     42.7363852     -0.0336281
     42.7366352     -0.0256165
     42.7368852      0.0109920
     42.7371352     -0.0356724
     42.7373852      0.0080682
     42.7376352      0.0134473
     42.7378852      0.0106550
     42.7381352      0.0364206
     42.7383852      0.0136606
     42.7386352     -0.0274991
     42.7388852     -0.0073140
     42.7391352     -0.0169296
     42.7393852      0.0233996
     42.7396352     -0.0009990
     42.7398852     -0.0171601
     42.7401352     -0.0090368
     42.7403852      0.0135171
     42.7406352     -0.0059780
     42.7408852      0.0153502
     42.7411352      0.0148359
     42.7413852      0.0030306
     42.7416352      0.0104489
     42.7418852      0.0143080
     42.7421352      0.0301510
     42.7423852     -0.0123009
     42.7426352     -0.0074692
     42.7428852      0.0024707
     42.7431352     -0.0106511
     42.7433852      0.0047710
     42.7436352     -0.0214574
     42.7438852      0.0067991
     42.7441352      0.0086049
     42.7443852     -0.0163279
     42.7446352      0.0080645
     42.7448852      0.0052671
     42.7451352     -0.0044921
     42.7453852     -0.0269197
     42.7456352     -0.0190592
     42.7458852     -0.0079751
     42.7461352      0.0081772
     42.7463852     -0.0039076
     42.7466352      0.0244785
     42.7468852     -0.0091511
     42.7471352      0.0020109
     42.7473852      0.0009018
     42.7476352      0.0166772
     42.7478852     -0.0083800
     42.7481352     -0.0082166
     42.7483852      0.0190799
     42.7486352     -0.0187518
     42.7488852      0.0252462
     42.7491352     -0.0073174
     42.7493852      0.0030435
     42.7496352     -0.0075080
     42.7498852      0.0150276
     42.7501352     -0.0081491
     42.7503852      0.0242189
     42.7506352      0.0097520
     42.7508852     -0.0037107
     42.7511352     -0.0176408
     42.7513852      0.0053606
     42.7516352      0.0099496
     42.7518852     -0.0286105
     42.7521352      0.0177301
     42.7523852      0.0106425
     42.7526352     -0.0333808
     42.7528852     -0.0147538
     42.7531352     -0.0096086
     42.7533852     -0.0264976
     42.7536352      0.0225148
     42.7538852      0.0264929
     42.7541352     -0.0208946
     42.7543852      0.0057663
     42.7546352      0.0100944
     42.7548852     -0.0029947
     42.7551352     -0.0029227
     42.7553852     -0.0009452
     42.7556352      0.0046588
     42.7558852     -0.0105766
     42.7561352      0.0034988
     42.7563852      0.0137384
     42.7566352      0.0178229
     42.7568852      0.0017030
     42.7571352     -0.0183822
     42.7573852     -0.0084488
     42.7576352     -0.0366178
     42.7578852     -0.0095868
     42.7581352      0.0054370
     42.7583852      0.0108361
     42.7586352      0.0066733
     42.7588852      0.0422404
     42.7591352      0.0147882
     42.7593852      0.0206413
     42.7596352     -0.0025224
     42.7598852      0.0017479
     42.7601352      0.0025510
     42.7603852     -0.0131477
     42.7606352     -0.0137544
     42.7608852     -0.0010318
     42.7611352     -0.0077963
     42.7613852     -0.0081686
     42.7616352      0.0027605
     42.7618852     -0.0092563
     42.7621352      0.0204818
     42.7623852      0.0185330
     42.7626352      0.0033319
     42.7628852      0.0130493
     42.7631352      0.0177979
     42.7633852     -0.0187729
     42.7636352      0.0440367
     42.7638852      0.0133700
     42.7641352     -0.0027832
     42.7643852     -0.0121325
     42.7646352      0.0092832
     42.7648852      0.0263022
     42.7651352      0.0097342
     42.7653852     -0.0008228
     42.7656352     -0.0292468
     42.7658852      0.0007641
     42.7661352      0.0125796
     42.7663852     -0.0017176
     42.7666352     -0.0257271
     42.7668852     -0.0015795
     42.7671352      0.0101971
     42.7673852     -0.0157226
     42.7676352      0.0235885
     42.7678852      0.0158789
     42.7681352      0.0053898
     42.7683852     -0.0117047
     42.7686352      0.0112232
     42.7688852      0.0154148
     42.7691352     -0.0021052
     42.7693852      0.0239622
     42.7696352      0.0020935
     42.7698852      0.0135368
     42.7701352      0.0277828
     42.7703852     -0.0187226
     42.7706352      0.0345757
     42.7708852      0.0133138
     42.7711352      0.0118479
     42.7713852      0.0123026
     42.7716352      0.0231143
     42.7718852      0.0209568
     42.7721352      0.0162026
     42.7723852     -0.0013272
     42.7726352      0.0058863
     42.7728852      0.0000688
     42.7731352     -0.0300702
     42.7733852     -0.0184872
     42.7736352      0.0127847
     42.7738852      0.0181427
     42.7741352      0.0053396
     42.7743852     -0.0359495
     42.7746352     -0.0153589
     42.7748852      0.0131703
     42.7751352     -0.0146619
     42.7753852      0.0014595
     42.7756352     -0.0195843
     42.7758852      0.0153854
     42.7761352     -0.0027831
     42.7763852     -0.0152308
     42.7766352      0.0021740
     42.7768852     -0.0166263
     42.7771352      0.0032087
     42.7773852     -0.0033121
     42.7776352      0.0162606
     42.7778852     -0.0134112
     42.7781352     -0.0069991
     42.7783852      0.0417957
     42.7786352      0.0097273
     42.7788852     -0.0159340
     42.7791352     -0.0119837
     42.7793852      0.0082694
     42.7796352      0.0025248
     42.7798852      0.0150368
     42.7801352     -0.0126542
     42.7803852      0.0239482
     42.7806352     -0.0148332
     42.7808852      0.0017617
     42.7811352     -0.0135197
     42.7813852      0.0158555
     42.7816352     -0.0109214
     42.7818852     -0.0028305
     42.7821352      0.0103816
     42.7823852      0.0005296
     42.7826352      0.0202357
     42.7828852      0.0075111
     42.7831352      0.0067238
     42.7833852      0.0066432
     42.7836352      0.0309965
     42.7838852     -0.0211845
     42.7841352     -0.0079636
     42.7843852     -0.0177240
     42.7846352     -0.0172452
     42.7848852      0.0174406
     42.7851352      0.0018321
     42.7853852      0.0026264
     42.7856352     -0.0048853
     42.7858852     -0.0116173
     42.7861352      0.0099248
     42.7863852      0.0005466
     42.7866352     -0.0134664
     42.7868852      0.0317236
     42.7871352      0.0149776
     42.7873852      0.0116076
     42.7876352     -0.0261317
     42.7878852     -0.0007394
     42.7881352     -0.0163860
     42.7883852     -0.0020064
     42.7886352      0.0130886
     42.7888852      0.0106156
     42.7891352     -0.0560642
     42.7893852      0.0117692
     42.7896352      0.0332875
     42.7898852     -0.0020225
     42.7901352      0.0177344
     42.7903852      0.0231457
     42.7906352     -0.0132898
     42.7908852      0.0069233
     42.7911352     -0.0224701
     42.7913852      0.0227708
     42.7916352      0.0240856
     42.7918852     -0.0071048
     42.7921352     -0.0037174
     42.7923852      0.0245777
     42.7926352     -0.0070252
     42.7928852     -0.0203404
     42.7931352      0.0002599
     42.7933852     -0.0216561
     42.7936352      0.0009701
     42.7938852      0.0084176
     42.7941352     -0.0097044
     42.7943852     -0.0149997
     42.7946352      0.0010979
     42.7948852      0.0249296
     42.7951352      0.0328000
     42.7953852      0.0188646
     42.7956352     -0.0267326
     42.7958852     -0.0189407
     42.7961352      0.0028706
     42.7963852      0.0060055
     42.7966352     -0.0086253
     42.7968852     -0.0183094
     42.7971352     -0.0279819
     42.7973852     -0.0160674
     42.7976352      0.0214873
     42.7978852     -0.0089214
     42.7981352      0.0151997
     42.7983852      0.0114397
     42.7986352     -0.0110315
     42.7988852      0.0127267
     42.7991352      0.0069500
     42.7993852     -0.0040898
     42.7996352     -0.0114554
     42.7998852     -0.0145981
     42.8001352      0.0158942
     42.8003852     -0.0106421
     42.8006352      0.0100994
     42.8008852      0.0164790
     42.8011352     -0.0076161
     42.8013852      0.0017331
     42.8016352     -0.0097487
     42.8018852     -0.0085350
     42.8021352      0.0175027
     42.8023852      0.0124827
     42.8026352     -0.0120046
     42.8028852      0.0068541
     42.8031352     -0.0185477
     42.8033852     -0.0123269
     42.8036352     -0.0061300
     42.8038852     -0.0525720
     42.8041352     -0.0127389
     42.8043852     -0.0172885
     42.8046352     -0.0259784
     42.8048852      0.0054116
     42.8051352     -0.0063538
     42.8053852     -0.0214911
     42.8056352     -0.0168830
     42.8058852      0.0095931
     42.8061352     -0.0082194
     42.8063852      0.0058140
     42.8066352      0.0264138
     42.8068852     -0.0039912
     42.8071352      0.0077703
     42.8073852      0.0010363
     42.8076352     -0.0145293
     42.8078852      0.0031251
     42.8081352     -0.0017128
     42.8083852      0.0038881
     42.8086352     -0.0078165
     42.8088852     -0.0230671
     42.8091352     -0.0120641
     42.8093852      0.0102503
     42.8096352     -0.0003184
     42.8098852     -0.0119100
     42.8101352     -0.0130598
     42.8103852     -0.0184738
     42.8106352      0.0255723
     42.8108852     -0.0060632
     42.8111352      0.0077578
     42.8113852      0.0056371
     42.8116352     -0.0018842
     42.8118852     -0.0122995
     42.8121352     -0.0085586
     42.8123852      0.0301982
     42.8126352     -0.0161434
     42.8128852     -0.0390477
     42.8131352     -0.0192010
     42.8133852     -0.0105089
     42.8136352      0.0425434
     42.8138852     -0.0080855
     42.8141352      0.0146175
     42.8143852     -0.0114864
     42.8146352      0.0255368
     42.8148852     -0.0104281
     42.8151352     -0.0075113
     42.8153852      0.0000480
     42.8156352      0.0163347
     42.8158852     -0.0198265
     42.8161352     -0.0077674
     42.8163852     -0.0240836
     42.8166352     -0.0018920
     42.8168852     -0.0216616
     42.8171352      0.0104756
     42.8173852     -0.0445441
     42.8176352      0.0044094
     42.8178852     -0.0144978
     42.8181352      0.0199795
     42.8183852     -0.0346547
     42.8186352      0.0086092
     42.8188852      0.0023072
     42.8191352      0.0141816
     42.8193852      0.0082563
     42.8196352      0.0272071
     42.8198852     -0.0165535
     42.8201352      0.0091460
     42.8203852      0.0099292
     42.8206352     -0.0015762
     42.8208852     -0.0459219
     42.8211352      0.0057724
     42.8213852      0.0144188
     42.8216352     -0.0083237
     42.8218852      0.0271519
     42.8221352     -0.0136555
     42.8223852     -0.0189887
     42.8226352      0.0164698
     42.8228852     -0.0137666
     42.8231352      0.0179399
     42.8233852      0.0028442
     42.8236352      0.0054869
     42.8238852     -0.0163744
     42.8241352      0.0092599
     42.8243852      0.0022449
     42.8246352     -0.0198902
     42.8248852     -0.0280457
     42.8251352      0.0147580
