tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,22.05417044758564,53140.273135127696,0.0,0.0008324490647416587,1.0,12.039114641114914,10282.958734298432,0.0,0.0007591001593382422,87655.9367461834,26917.149517419675,0,-001,1000869
9.71403335980331,14.0,10.918332794744744,1e-10,-2.5143797577560774e-06,9.999999999999999e-05,1.0,12.038927279893077,15123.559271275368,1.0762929717265667e-08,0.0001,-1.0,-1.0,2,-001,1000869
9.72403335980331,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.03892656268438,15131.60326883286,-7.172086957263644e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.734033359803309,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038925844724705,15139.655737352321,-7.179596751724244e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.744033359803309,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.03892512601304,15147.71668579748,-7.18711663738964e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.754033359803309,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038924406548379,15155.786123143887,-7.194646623334319e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.764033359803308,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038923686329706,15163.864058378895,-7.202186718611981e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.774033359803308,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038922965356013,15171.950500501707,-7.209736932255218e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.784033359803308,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038922243626287,15180.045458523366,-7.217297273275035e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.794033359803308,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038921521139512,15188.148941466801,-7.224867750661031e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.804033359803308,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038920797894676,15196.260958366822,-7.232448373380736e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.814033359803307,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038920073890761,15204.381518270118,-7.240039150379438e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.824033359803307,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038919349126752,15212.510630235342,-7.24764009058002e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.834033359803307,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038918623601631,15220.648303333039,-7.255251202882454e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.844033359803307,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038917897314382,15228.794546645733,-7.262872496163764e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.854033359803307,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038917170263984,15236.9493692679,-7.270503979277476e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.864033359803306,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038916442449418,15245.11278030602,-7.27814566105367e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.874033359803306,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038915713869663,15253.284788878542,-7.285797550298319e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.884033359803306,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038914984523698,15261.465404115961,-7.293459655793207e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.894033359803306,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.0389142544105,15269.65463516079,-7.301131986295683e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.904033359803305,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038913523529045,15277.852491167605,-7.308814550538103e-11,0.0001,-1.0,-1.0,2,-001,1000869
9.914033359803305,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038912791878309,15286.058981303035,-7.316507357227879e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
9.924033359803305,14.0,10.918332794744744,1e-10,0.0,9.999999999999999e-05,1.0,12.038912059457267,15294.274114745813,-7.324210415046864e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1000869
