tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,23.257150799576408,60738.69464728988,0.0,0.02637555805429658,1.0,8.330374716328366,3448.317216085978,0.0,0.022493336355824033,135.077107134335,350.08883673025065,0,-001,1001313
9.196353291072839,14.0,4.38492987653875,1e-10,-1.595905267701981e-07,0.0001,1.0,22.565127944499377,60079.949494182845,-8.083213947766846e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.206353291072839,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.56511874623274,60124.74206226996,-9.209416482294674e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001313
9.216353291072839,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565109532983417,60169.627339282306,-9.22443209271906e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.226353291072838,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.56510030470718,60214.605482599014,-9.239492030691442e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.236353291072838,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565091061359663,60259.67664998968,-9.254596430345923e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.246353291072838,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565081802896373,60304.84099961542,-9.269745426269726e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001313
9.256353291072838,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.56507252927268,60350.09869002956,-9.284939153504834e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.266353291072837,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565063240443816,60395.44988017862,-9.300177747549522e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.276353291072837,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565053936364883,60440.894729403386,-9.315461344360305e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001313
9.286353291072837,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565044616990843,60486.433397439476,-9.33079008035299e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001313
9.296353291072837,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565035282276515,60532.06604441866,-9.346164092404943e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.306353291072837,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565025932176596,60577.79283086947,-9.361583517856492e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001313
9.316353291072836,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565016566645635,60623.61391771827,-9.377048494512363e-10,0.0001,-1.0,-1.0,2,-001,1001313
9.326353291072836,14.0,4.38492987653875,1e-10,0.0,0.0001,1.0,22.565007185638045,60669.5294662902,-9.392559160643565e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001313
