tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,28.2292109847815,97390.81266099543,0.0,0.0003146570549904534,1.0,15.128802827377074,19584.64281395231,0.0,0.00028740862021992073,292073.3689023341,65058.34230364105,0,-001,1001973
7.597871404781755,14.0,21.422346007264625,1e-10,-4.43242498033742e-06,0.0001,1.0,15.127536186942125,29965.826658208724,5.450153405719081e-09,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.607871404781755,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127533323765329,29988.098971067557,-2.8631767962444005e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.617871404781755,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127530456373284,30010.402282563085,-2.867392044345157e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.627871404781755,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127527584758392,30032.736637172427,-2.8716148926613864e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.637871404781754,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127524708913041,30055.10207945039,-2.875845349650482e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.647871404781754,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127521828829618,30077.49865402976,-2.8800834237252917e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.657871404781754,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127518944500494,30099.92640562124,-2.8843291232534785e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.667871404781754,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127516055918038,30122.38537901379,-2.8885824565568494e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.677871404781754,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127513163074607,30144.87561907463,-2.892843431910659e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.687871404781753,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127510265962549,30167.397170749467,-2.8971120575429097e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.697871404781753,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127507364574207,30189.950079062586,-2.901388341633598e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.707871404781753,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127504458901914,30212.534389117023,-2.9056722923140133e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.717871404781753,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127501548937996,30235.150146094747,-2.9099639176660604e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.7278714047817525,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.12749863467477,30257.79739525673,-2.914263225721479e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.737871404781752,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127495716104546,30280.476181943108,-2.9185702244611527e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.747871404781752,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127492793219623,30303.186551573403,-2.9228849218142264e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.757871404781752,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127489866012297,30325.928549646556,-2.9272073256575735e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.767871404781752,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127486934474854,30348.702221741205,-2.931537443814826e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.777871404781751,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.12748399859957,30371.507613515696,-2.9358752840557424e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.787871404781751,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127481058378716,30394.344770708307,-2.940220854095346e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.797871404781751,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127478113804555,30417.213739137387,-2.9445741615931823e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.807871404781751,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127475164869342,30440.114564701544,-2.9489352141525114e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.817871404781751,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127472211565323,30463.04729337968,-2.9533040193195443e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.82787140478175,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127469253884739,30486.011971231266,-2.957680584582499e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.83787140478175,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127466291819822,30509.008644396363,-2.96206491737101e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.84787140478175,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127463325362797,30532.037359095953,-2.966457025055079e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.85787140478175,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127460354505882,30555.09816163187,-2.9708569149443856e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.8678714047817495,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127457379241287,30578.19109838715,-2.975264594287363e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.877871404781749,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127454399561216,30601.316215826013,-2.9796800702704234e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.887871404781749,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127451415457866,30624.47356049414,-2.9841033500169846e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.897871404781749,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127448426923426,30647.663179018757,-2.9885344405867363e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.907871404781749,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127445433950077,30670.88511810882,-2.992973348974679e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.9178714047817484,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127442436529995,30694.139424555127,-2.997420082110219e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.927871404781748,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127439434655347,30717.426145230504,-3.0018746468563534e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.937871404781748,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127436428318298,30740.74532708996,-3.0063370500086956e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.947871404781748,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127433417511,30764.0970171708,-3.0108072982946224e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.957871404781748,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.1274304022256,30787.481262592835,-3.015285398372312e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.967871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127427382454243,30810.898110558486,-3.019771356829794e-10,0.0001,-1.0,-1.0,2,-001,1001973
7.977871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127424358189064,30834.34760835295,-3.024265180184047e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.987871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127421329422189,30857.829803344386,-3.028766874880064e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
7.997871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127418296145741,30881.344742984016,-3.0332764472898764e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
8.007871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127415258351837,30904.892474806325,-3.0377939037115034e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
8.017871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127412216032587,30928.473046429197,-3.0423192503681397e-10,0.0001,-1.0,-1.0,2,-001,1001973
8.027871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127409169180094,30952.08650555405,-3.046852493407009e-10,0.0001,-1.0,-1.0,2,-001,1001973
8.037871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127406117786455,30975.732899966028,-3.0513936388984587e-10,0.0001,-1.0,-1.0,2,-001,1001973
8.047871404781747,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.127403061843761,30999.412277534146,-3.0559426928349276e-10,0.0001,-1.0,-1.0,2,-001,1001973
8.057871404781746,14.0,21.422346007264625,1e-10,0.0,0.0001,1.0,15.1274000013441,31023.124686211435,-3.0604996611299286e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001973
