tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,23.041755755071602,59340.80099308456,0.0,0.010931092644010086,1.0,20.33657545626166,43184.06865417019,0.0,0.0107366362989747,3437.612755512862,3366.7753719243583,0,-001,1001499
9.272020353818556,14.0,11.518433696549224,1e-10,-1.0696665305631105e-06,9.999999999999999e-05,1.0,21.892542475787476,115994.77838610444,2.3193751235398131e-07,0.0001,-1.0,-1.0,2,-001,1001499
9.282020353818556,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.89250870154353,116154.85032670909,-3.3807167134989094e-09,0.0001,-1.0,-1.0,2,-001,1001499
9.292020353818556,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.892474885936622,116315.25267602496,-3.384805058232319e-09,0.0001,-1.0,-1.0,2,-001,1001499
9.302020353818556,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.892441029572492,116475.98620012283,-3.3888318603351556e-09,0.0001,-1.0,-1.0,2,-001,1001499
9.312020353818555,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.8924071330691,116637.05166725541,-3.3927958861355505e-09,0.0001,-1.0,-1.0,2,-001,1001499
9.322020353818555,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.892373197056767,116798.44984786616,-3.3966958859339823e-09,0.0001,-1.0,-1.0,2,-001,1001499
9.332020353818555,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.892339222178347,116960.18151459817,-3.400530593903425e-09,0.0001,-1.0,-1.0,2,-001,1001499
9.342020353818555,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.892305209089386,117122.24744230341,-3.4042987279925334e-09,9.999999999999999e-05,-1.0,-1.0,2,-001,1001499
9.352020353818554,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.89227115845829,117284.6484080517,-3.4079989898324215e-09,9.999999999999999e-05,-1.0,-1.0,2,-001,1001499
9.362020353818554,14.0,11.518433696549224,1e-10,0.0,9.999999999999999e-05,1.0,21.89223707096647,117447.38519113968,-3.4116300646471573e-09,0.0001,-1.0,-1.0,2,-001,1001499
