tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,21.01906573826742,47013.2586179422,0.0,0.010720369349907848,1.0,13.27317670485175,13586.406513616006,0.0,0.009997466885989854,14170.878391250137,8003.532311942712,0,-001,1001573
10.238420198034344,14.0,9.012772749330985,1e-10,-8.777205492452494e-07,9.999999999999999e-05,1.0,14.665512139783198,27847.94510753545,1.2897358328652705e-07,0.0001,-1.0,-1.0,2,-001,1001573
10.248420198034344,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665509660933743,27868.08367560389,-2.4788494551282937e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.258420198034344,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665507178567449,27888.24931700463,-2.48236629390893e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.268420198034343,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665504692678327,27908.442069383065,-2.485889122058081e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.278420198034343,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665502203260383,27928.661970448153,-2.4894179450043694e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.288420198034343,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665499710307614,27948.909057972618,-2.4929527681337057e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.298420198034343,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665497213814017,27969.183369793,-2.496493596788802e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.308420198034343,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665494713773581,27989.484943809744,-2.500040436268582e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.318420198034342,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66549221018029,28009.81381798741,-2.503593291827525e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.328420198034342,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66548970302812,28030.170030354715,-2.5071521686751794e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.338420198034342,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665487192311048,28050.55361900467,-2.510717071975522e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.348420198034342,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665484678023041,28070.964622094692,-2.514288006846331e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.358420198034342,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665482160158064,28091.40307784669,-2.51786497835868e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.368420198034341,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665479638710073,28111.869024547254,-2.521447991536189e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.378420198034341,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665477113673022,28132.362500547708,-2.5250370513545457e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.388420198034341,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66547458504086,28152.8835442642,-2.5286321627407775e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.39842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66547205280753,28173.43219417793,-2.5322333305727126e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.40842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66546951696697,28194.00848883516,-2.5358405596782467e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.41842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665466977513116,28214.61246684737,-2.539453854834836e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.42842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665464434439896,28235.244166891374,-2.5430732207687043e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.43842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665461887741234,28255.903627709467,-2.5466986621542965e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.44842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66545933741105,28276.590888109433,-2.5503301836136137e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.45842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665456783443261,28297.30598696483,-2.5539677897154607e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.46842019803434,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665454225831777,28318.048963214973,-2.5576114849749095e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.478420198034339,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665451664570503,28338.81985586508,-2.5612612738524827e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.488420198034339,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665449099653342,28359.618703986453,-2.564917160753611e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.498420198034339,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665446531074192,28380.445546716524,-2.5685791500278217e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.508420198034338,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665443958826947,28401.300423259,-2.5722472459680976e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.518420198034338,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665441382905493,28422.183372884,-2.57592145281024e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.528420198034338,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665438803303719,28443.094434928124,-2.5796017747319653e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.538420198034338,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665436220015502,28464.033648794637,-2.583288215852449e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.548420198034338,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665433633034722,28485.001053953554,-2.5869807802313607e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.558420198034337,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66543104235525,28505.996689941752,-2.590679471868314e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.568420198034337,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665428447970955,28527.02059636309,-2.594384294702042e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.578420198034337,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665425849875703,28548.072812888557,-2.5980952526096143e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.588420198034337,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665423248063354,28569.153379256386,-2.601812349405839e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.598420198034336,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665420642527765,28590.26233527213,-2.605535588842342e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.608420198034336,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66541803326279,28611.399720808848,-2.6092649746068716e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.618420198034336,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66541542026228,28632.5655758072,-2.613000510322586e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.628420198034336,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66541280352008,28653.759940275537,-2.616742199547168e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.638420198034336,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665410183030035,28674.982854290076,-2.620490045772043e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.648420198034335,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665407558785983,28696.23435799497,-2.6242440524217247e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.658420198034335,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66540493078176,28717.514491602473,-2.6280042228528313e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.668420198034335,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.6654022990112,28738.82329539308,-2.631770560353408e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.678420198034335,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665399663468133,28760.160809715537,-2.635543068142062e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.688420198034335,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665397024146383,28781.52707498713,-2.639321749367106e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.698420198034334,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665394381039777,28802.922131693667,-2.6431066071058323e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.708420198034334,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665391734142132,28824.346020389643,-2.6468976443635053e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.718420198034334,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665389083447268,28845.798781698457,-2.650694864072713e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.728420198034334,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665386428948999,28867.280456312372,-2.654498269092337e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.738420198034333,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665383770641137,28888.79108499276,-2.65830786220681e-10,0.0001,-1.0,-1.0,2,-001,1001573
10.748420198034333,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.66538110851749,28910.330708570204,-2.662123646125171e-10,9.999999999999999e-05,-1.0,-1.0,2,-001,1001573
10.758420198034333,14.0,9.012772749330985,1e-10,0.0,9.999999999999999e-05,1.0,14.665378442571866,28931.899367944578,-2.6659456234802465e-10,0.0001,-1.0,-1.0,2,-001,1001573
