tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,52.29072662663082,373504.9716178215,0.0,0.1028373133874908,1.0,33.44398658447518,144298.8391974754,0.0,0.09841600843458162,25.094083842750777,158.99556963227786,0,-001,1002245
4.882682266719563,14.0,21.0643932849001,1e-10,-8.512934694380997e-07,1.3144750046595755e-06,1.0,63.55280339345423,751141.3147160636,-1.738629572370091e-07,0.08635543823176568,45.93215394658756,236.87322828122913,0,-001,1002245
4.892682266719563,14.0,21.06439328832634,1e-10,3.4396156366709946e-13,1.3144384482374451e-06,1.0,63.55106184790153,752580.0552982802,-1.7449500086019044e-07,0.08652180471915354,45.9340453410927,236.87810576310878,0,-001,1002245
4.902682266719562,14.0,21.06439329177966,1e-10,3.466855037153103e-13,1.3144017474844842e-06,1.0,63.54931342136833,754023.3012751815,-1.751853577893871e-07,0.08668929699554041,45.93594433266125,236.88300274070372,0,-001,1002245
4.912682266719562,14.0,21.064393295260377,1e-10,3.4944128714411373e-13,1.3143649014449728e-06,1.0,63.547558068326104,755471.0667469996,-1.758802878673019e-07,0.08685792556709376,45.93785097229538,236.8879193444495,0,-001,1002245
4.922682266719562,14.0,21.064393298768817,1e-10,3.522293892846097e-13,1.314327909154594e-06,1.0,63.545795742838266,756923.3658546099,-1.7657983212815138e-07,0.08702770106046694,45.93976531146227,236.89285570596797,0,-001,1002245
4.932682266719562,14.0,21.064393302305305,1e-10,3.550502939867429e-13,1.3142907696403414e-06,1.0,63.5440263985556,758380.2127794948,-1.772840320751394e-07,0.08719863422540731,45.941687402099106,236.89781195808035,0,-001,1002245
4.942682266719562,14.0,21.064393305870166,1e-10,3.579044938071379e-13,1.314253481920406e-06,1.0,63.54224998871145,759841.6217436977,-1.7799292968847678e-07,0.08737073593743303,45.94361729661917,236.90278823482254,0,-001,1002245
4.952682266719561,14.0,21.064393309463743,1e-10,3.6079249020199536e-13,1.3142160450040896e-06,1.0,63.54046646611695,761307.6070097811,-1.7870656743359585e-07,0.08754401720058184,45.94555504791688,236.9077846714579,0,-001,1002245
4.962682266719561,14.0,21.06439331308637,1e-10,3.637147937251807e-13,1.314178457891685e-06,1.0,63.53867578315614,762778.1828807722,-1.7942498826955952e-07,0.08771848915023177,45.9475007093738,236.91280140449288,0,-001,1002245
4.972682266719561,14.0,21.064393316738393,1e-10,3.6667192423170905e-13,1.314140719574383e-06,1.0,63.53687789178095,764253.3637001142,-1.8014823565767758e-07,0.08789416305599745,45.949454334864456,236.91783857169162,0,-001,1002245
4.982682266719561,14.0,21.06439332042017,1e-10,3.6966441108676746e-13,1.3141028290341605e-06,1.0,63.53507274350615,765733.1638516032,-1.8087635357033004e-07,0.08807105032470396,45.95141597876189,236.92289631209,0,-001,1002245
4.9926822667195605,14.0,21.064393324132045,1e-10,3.726927933804639e-13,1.3140647852436652e-06,1.0,63.533260289404225,767217.5977593303,-1.816093865000072e-07,0.0882491625034383,45.95338569594416,236.92797476601254,0,-001,1002245
5.00268226671956,14.0,21.064393327874388,1e-10,3.7575762014848716e-13,1.314026587166111e-06,1.0,63.53144048010008,768706.6798876134,-1.823473794685704e-07,0.08842851128268385,45.955363541800125,236.93307407508718,0,-001,1002245
