tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,28.603443796329213,100478.44925191878,0.0,0.0007800310850796042,1.0,11.350055716009894,8670.315600168848,0.0,0.0006793599062288224,85227.06840470899,27851.924020828723,0,-001,1003977
7.507490394046394,14.0,22.213267640228118,1e-10,-4.650094543785783e-06,0.0001,1.0,11.350174445230714,11082.341426928158,1.606762147968427e-08,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.517490394046394,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.3501740684352,11086.950630151963,-3.7679551401657986e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.527490394046394,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350173691318567,11091.564375858354,-3.771166339026414e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.537490394046394,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350173313880383,11096.1826681206,-3.774381835514584e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.5474903940463935,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.35017293612022,11100.805511016895,-3.7776016344808046e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.557490394046393,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350172558037647,11105.432908630357,-3.780825740779928e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.567490394046393,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350172179632231,11110.064865049033,-3.7840541592712375e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.577490394046393,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350171800903542,11114.701384365906,-3.787286894818415e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.587490394046393,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350171421851147,11119.342470678914,-3.790523952289414e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.5974903940463925,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350171042474614,11123.98812809093,-3.7937653365567324e-11,9.999999999999999e-05,-1.0,-1.0,2,-001,1003977
7.607490394046392,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350170662773508,11128.638360709805,-3.7970110524970116e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.617490394046392,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350170282747397,11133.29317264834,-3.800261104991432e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.627490394046392,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350169902395848,11137.952568024295,-3.8035154989253567e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.637490394046392,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.350169521718424,11142.616550960422,-3.8067742391885584e-11,0.0001,-1.0,-1.0,2,-001,1003977
7.647490394046391,14.0,22.213267640228118,1e-10,0.0,0.0001,1.0,11.35016914071469,11147.285125584427,-3.810037330675063e-11,0.0001,-1.0,-1.0,2,-001,1003977
