tphys,kstar_1,mass_1,lum_1,deltam_1,RRLO_1,kstar_2,mass_2,lum_2,deltam_2,RRLO_2,porb,sep,bin_state,merger_type,bin_num
0.0,1.0,35.359928976724696,163539.99247983072,0.0,0.013360695444855098,1.0,25.169061408327252,73850.24564465143,0.0,0.012798794032548523,485.7142209051514,1020.6110109258781,0,-001,1003809
6.2898718890635665,14.0,27.990419657964956,1e-10,-0.0019639252693973604,3.3877445933773425e-07,1.0,30.518834407196508,199771.14788416764,0.00032167635460583196,0.021288974833640267,444.51135198349886,951.2222161292739,0,-001,1003809
6.299871889063566,14.0,27.990419658148838,1e-10,1.8441288334407172e-14,3.38967063076818e-07,1.0,30.518747859559546,200073.82666584413,-8.6667381565244e-09,0.021339674688398317,444.1324346463998,950.6811000420751,0,-001,1003809
6.309871889063566,14.0,27.990419658333995,1e-10,1.8569620640875698e-14,3.389663367254813e-07,1.0,30.51866102501153,200377.2343396374,-8.6954698591372e-09,0.021378451063411432,444.13375292897183,950.6825109532732,0,-001,1003809
6.319871889063566,14.0,27.990419658520445,1e-10,1.8699122749141275e-14,3.3896560796638394e-07,1.0,30.518573902582908,200681.37281537626,-8.724298471049789e-09,0.02141745504996564,444.13507558787893,950.6839265461945,0,-001,1003809
6.329871889063566,14.0,27.990419658708195,1e-10,1.8829807780136855e-14,3.389648767914278e-07,1.0,30.51848649130529,200986.24400870313,-8.75322387236998e-09,0.02145668883650215,444.1364026378824,950.6853468366166,0,-001,1003809
6.3398718890635655,14.0,27.99041965889726,1e-10,1.896168903232509e-14,3.3896414319252684e-07,1.0,30.518398790211545,201291.8498410942,-8.782245930451158e-09,0.02149615464253025,444.1377340937223,950.6867718402939,0,-001,1003809
6.349871889063565,14.0,27.99041965908765,1e-10,1.9094779984452525e-14,3.389634071616061e-07,1.0,30.518310798335957,201598.1922398813,-8.811364499553725e-09,0.02153585471915154,444.1390699701187,950.6882015729592,0,-001,1003809
6.359871889063565,14.0,27.99041965927938,1e-10,1.9229094298347102e-14,3.389626686906031e-07,1.0,30.518222514714328,201905.2731382723,-8.840579420498003e-09,0.021575791349593462,444.1404102817699,950.6896360503221,0,-001,1003809
6.369871889063565,14.0,27.990419659472458,1e-10,1.9364645821762264e-14,3.389619277714701e-07,1.0,30.51813393838415,202213.0944753731,-8.869890520309614e-09,0.021615966849752734,444.1417550433482,950.6910752880638,0,-001,1003809
