# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 210.913520833
# DEC: 54.3089027778
# OBS_DATE: 2023-06-25 07:38:25+00:00
# REDSHIFT: 0.000804
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 131959
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
3596.028,6.07687e+05,-9.90000e+01
3598.316,5.56447e+05,-9.90000e+01
3600.604,6.13777e+05,-9.90000e+01
3602.892,6.16882e+05,-9.90000e+01
3605.180,5.76790e+05,-9.90000e+01
3607.468,5.76091e+05,-9.90000e+01
3609.756,6.08355e+05,-9.90000e+01
3612.045,6.41433e+05,-9.90000e+01
3614.333,6.93640e+05,-9.90000e+01
3616.621,6.59059e+05,-9.90000e+01
3618.909,6.09846e+05,-9.90000e+01
3621.197,6.18220e+05,-9.90000e+01
3623.485,6.19293e+05,-9.90000e+01
3625.773,6.71093e+05,-9.90000e+01
3628.061,6.45213e+05,-9.90000e+01
3630.349,6.40157e+05,-9.90000e+01
3632.637,6.35022e+05,-9.90000e+01
3634.925,6.16758e+05,-9.90000e+01
3637.214,6.34838e+05,-9.90000e+01
3639.502,6.74724e+05,-9.90000e+01
3641.790,6.24090e+05,-9.90000e+01
3644.078,5.94891e+05,-9.90000e+01
3646.366,5.51159e+05,-9.90000e+01
3648.654,5.93556e+05,-9.90000e+01
3650.942,5.55976e+05,-9.90000e+01
3653.230,5.98020e+05,-9.90000e+01
3655.518,5.20999e+05,-9.90000e+01
3657.806,5.61424e+05,-9.90000e+01
3660.094,5.89767e+05,-9.90000e+01
3662.383,5.90332e+05,-9.90000e+01
3664.671,6.32542e+05,-9.90000e+01
3666.959,5.73052e+05,-9.90000e+01
3669.247,5.27450e+05,-9.90000e+01
3671.535,5.71105e+05,-9.90000e+01
3673.823,5.91656e+05,-9.90000e+01
3676.111,6.12667e+05,-9.90000e+01
3678.399,6.01594e+05,-9.90000e+01
3680.687,5.79498e+05,-9.90000e+01
3682.975,5.89020e+05,-9.90000e+01
3685.263,6.83292e+05,-9.90000e+01
3687.552,6.75860e+05,-9.90000e+01
3689.840,6.11781e+05,-9.90000e+01
3692.128,6.67434e+05,-9.90000e+01
3694.416,7.67400e+05,-9.90000e+01
3696.704,7.58171e+05,-9.90000e+01
3698.992,7.83826e+05,-9.90000e+01
3701.280,8.55705e+05,-9.90000e+01
3703.568,8.46052e+05,-9.90000e+01
3705.856,7.99044e+05,-9.90000e+01
3708.144,8.75517e+05,-9.90000e+01
3710.432,1.01081e+06,-9.90000e+01
3712.721,9.65731e+05,-9.90000e+01
3715.009,9.50597e+05,-9.90000e+01
3717.297,8.89450e+05,-9.90000e+01
3719.585,9.31597e+05,-9.90000e+01
3721.873,9.10374e+05,-9.90000e+01
3724.161,9.78115e+05,-9.90000e+01
3726.449,9.21492e+05,-9.90000e+01
3728.737,8.88950e+05,-9.90000e+01
3731.025,9.40726e+05,-9.90000e+01
3733.313,9.53420e+05,-9.90000e+01
3735.601,9.93297e+05,-9.90000e+01
3737.890,9.21859e+05,-9.90000e+01
3740.178,9.63305e+05,-9.90000e+01
3742.466,1.02263e+06,-9.90000e+01
3744.754,1.00905e+06,-9.90000e+01
3747.042,9.46924e+05,-9.90000e+01
3749.330,9.92489e+05,-9.90000e+01
3751.618,1.01750e+06,-9.90000e+01
3753.906,1.03989e+06,-9.90000e+01
3756.194,1.03931e+06,-9.90000e+01
3758.482,9.94907e+05,-9.90000e+01
3760.770,1.04589e+06,-9.90000e+01
3763.059,1.09232e+06,-9.90000e+01
3765.347,1.03312e+06,-9.90000e+01
3767.635,1.08905e+06,-9.90000e+01
3769.923,1.16763e+06,-9.90000e+01
3772.211,1.15357e+06,-9.90000e+01
3774.499,1.10347e+06,-9.90000e+01
3776.787,1.14954e+06,-9.90000e+01
3779.075,1.08043e+06,-9.90000e+01
3781.363,1.02137e+06,-9.90000e+01
3783.651,1.03316e+06,-9.90000e+01
3785.939,1.07238e+06,-9.90000e+01
3788.228,1.06817e+06,-9.90000e+01
3790.516,1.11083e+06,-9.90000e+01
3792.804,1.12659e+06,-9.90000e+01
3795.092,1.06636e+06,-9.90000e+01
3797.380,1.11612e+06,-9.90000e+01
3799.668,1.03045e+06,-9.90000e+01
3801.956,1.02569e+06,-9.90000e+01
3804.244,9.79603e+05,-9.90000e+01
3806.532,1.02728e+06,-9.90000e+01
3808.820,1.06471e+06,-9.90000e+01
3811.108,9.87130e+05,-9.90000e+01
3813.397,1.00715e+06,-9.90000e+01
3815.685,1.05464e+06,-9.90000e+01
3817.973,1.00757e+06,-9.90000e+01
3820.261,9.47348e+05,-9.90000e+01
3822.549,8.91070e+05,-9.90000e+01
3824.837,9.42373e+05,-9.90000e+01
3827.125,9.24359e+05,-9.90000e+01
3829.413,9.14579e+05,-9.90000e+01
3831.701,8.97704e+05,-9.90000e+01
3833.989,8.94584e+05,-9.90000e+01
3836.277,8.62621e+05,-9.90000e+01
3838.566,8.73588e+05,-9.90000e+01
3840.854,8.22591e+05,-9.90000e+01
3843.142,8.65114e+05,-9.90000e+01
3845.430,8.10481e+05,-9.90000e+01
3847.718,7.88783e+05,-9.90000e+01
3850.006,6.98532e+05,-9.90000e+01
3852.294,7.12875e+05,-9.90000e+01
3854.582,7.93159e+05,-9.90000e+01
3856.870,7.63068e+05,-9.90000e+01
3859.158,8.10002e+05,-9.90000e+01
3861.446,8.42470e+05,-9.90000e+01
3863.735,8.78269e+05,-9.90000e+01
3866.023,8.71474e+05,-9.90000e+01
3868.311,8.04772e+05,-9.90000e+01
3870.599,8.58301e+05,-9.90000e+01
3872.887,8.17555e+05,-9.90000e+01
3875.175,8.71435e+05,-9.90000e+01
3877.463,8.81719e+05,-9.90000e+01
3879.751,8.55715e+05,-9.90000e+01
3882.039,8.54199e+05,-9.90000e+01
3884.327,8.59079e+05,-9.90000e+01
3886.615,8.96399e+05,-9.90000e+01
3888.904,9.84708e+05,-9.90000e+01
3891.192,9.36728e+05,-9.90000e+01
3893.480,9.98778e+05,-9.90000e+01
3895.768,1.14023e+06,-9.90000e+01
3898.056,1.22766e+06,-9.90000e+01
3900.344,1.26981e+06,-9.90000e+01
3902.632,1.24147e+06,-9.90000e+01
3904.920,1.33869e+06,-9.90000e+01
3907.208,1.34323e+06,-9.90000e+01
3909.496,1.49940e+06,-9.90000e+01
3911.784,1.51566e+06,-9.90000e+01
3914.073,1.52906e+06,-9.90000e+01
3916.361,1.55100e+06,-9.90000e+01
3918.649,1.57870e+06,-9.90000e+01
3920.937,1.58365e+06,-9.90000e+01
3923.225,1.58744e+06,-9.90000e+01
3925.513,1.67551e+06,-9.90000e+01
3927.801,1.62691e+06,-9.90000e+01
3930.089,1.65752e+06,-9.90000e+01
3932.377,1.69393e+06,-9.90000e+01
3934.665,1.64222e+06,-9.90000e+01
3936.953,1.71036e+06,-9.90000e+01
3939.242,1.81118e+06,-9.90000e+01
3941.530,1.66139e+06,-9.90000e+01
3943.818,1.70627e+06,-9.90000e+01
3946.106,1.75905e+06,-9.90000e+01
3948.394,1.82101e+06,-9.90000e+01
3950.682,1.89665e+06,-9.90000e+01
3952.970,1.79051e+06,-9.90000e+01
3955.258,1.82332e+06,-9.90000e+01
3957.546,1.80835e+06,-9.90000e+01
3959.834,1.83191e+06,-9.90000e+01
3962.122,1.87508e+06,-9.90000e+01
3964.411,1.77763e+06,-9.90000e+01
3966.699,1.77239e+06,-9.90000e+01
3968.987,1.85343e+06,-9.90000e+01
3971.275,1.75613e+06,-9.90000e+01
3973.563,1.78429e+06,-9.90000e+01
3975.851,1.80148e+06,-9.90000e+01
3978.139,1.74903e+06,-9.90000e+01
3980.427,1.67426e+06,-9.90000e+01
3982.715,1.66735e+06,-9.90000e+01
3985.003,1.65250e+06,-9.90000e+01
