# INSTRUMENT_ID: 33
# OBS_GROUP_ID: 84
# UNIT_ID: None
# RA: 191.28389119875
# DEC: -0.459091560522426
# OBS_DATE: 2019-12-29 07:47:05+00:00
# REDSHIFT: 0.005
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 29079
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4372.414,6.66687e-16,-9.90000e+01
4377.932,5.90878e-16,-9.90000e+01
4383.450,6.24495e-16,-9.90000e+01
4388.968,6.18496e-16,-9.90000e+01
4394.486,5.81021e-16,-9.90000e+01
4400.004,5.62761e-16,-9.90000e+01
4405.522,4.90112e-16,-9.90000e+01
4411.040,5.40560e-16,-9.90000e+01
4416.558,5.14017e-16,-9.90000e+01
4422.076,5.39041e-16,-9.90000e+01
4427.594,5.54887e-16,-9.90000e+01
4433.112,5.45678e-16,-9.90000e+01
4438.630,5.61717e-16,-9.90000e+01
4444.147,5.71121e-16,-9.90000e+01
4449.665,6.10892e-16,-9.90000e+01
4455.183,6.22553e-16,-9.90000e+01
4460.701,5.98469e-16,-9.90000e+01
4466.219,6.72172e-16,-9.90000e+01
4471.737,6.20314e-16,-9.90000e+01
4477.255,7.12726e-16,-9.90000e+01
4482.773,7.18924e-16,-9.90000e+01
4488.291,7.27696e-16,-9.90000e+01
4493.809,7.48362e-16,-9.90000e+01
4499.327,7.99829e-16,-9.90000e+01
4504.845,8.01531e-16,-9.90000e+01
4510.363,8.44323e-16,-9.90000e+01
4515.881,8.48835e-16,-9.90000e+01
4521.398,8.76858e-16,-9.90000e+01
4526.916,9.13698e-16,-9.90000e+01
4532.434,9.23157e-16,-9.90000e+01
4537.952,9.79181e-16,-9.90000e+01
4543.470,1.01666e-15,-9.90000e+01
4548.988,1.02069e-15,-9.90000e+01
4554.506,1.10803e-15,-9.90000e+01
4560.024,1.07971e-15,-9.90000e+01
4565.542,1.03396e-15,-9.90000e+01
4571.060,1.13213e-15,-9.90000e+01
4576.578,1.13042e-15,-9.90000e+01
4582.096,1.24232e-15,-9.90000e+01
4587.614,1.15513e-15,-9.90000e+01
4593.132,1.15586e-15,-9.90000e+01
4598.649,1.16350e-15,-9.90000e+01
4604.167,1.17819e-15,-9.90000e+01
4609.685,1.15875e-15,-9.90000e+01
4615.203,1.21065e-15,-9.90000e+01
4620.721,1.22571e-15,-9.90000e+01
4626.239,1.17742e-15,-9.90000e+01
4631.757,1.19853e-15,-9.90000e+01
4637.275,1.23984e-15,-9.90000e+01
4642.793,1.18756e-15,-9.90000e+01
4648.311,1.17876e-15,-9.90000e+01
