tphys,kstar_1,mass0_1,mass_1,lum_1,rad_1,teff_1,massc_1,radc_1,menv_1,renv_1,epoch_1,omega_spin_1,deltam_1,RRLO_1,kstar_2,mass0_2,mass_2,lum_2,rad_2,teff_2,massc_2,radc_2,menv_2,renv_2,epoch_2,omega_spin_2,deltam_2,RRLO_2,porb,sep,ecc,B_1,B_2,SN_1,SN_2,bin_state,merger_type,bin_num
5.949342201266902,1.0,56.62524132397685,56.62524132397685,804622.932573695,17.396756912473652,41632.60297407915,0.0,0.0,1e-10,1e-10,2.4453430144657133,2001.5420709915545,-9.033453504170515e-07,0.023497268695642892,14.0,13.641792156207568,11.611783796363854,1e-10,4.9233963296582754e-05,2612.986777627447,11.611783796363854,4.9233963296582754e-05,1e-10,1e-10,5.8393422012669065,525825045.44914335,4.728210882093783e-11,1.3604492682197908e-07,942.3760896836226,1652.3730156047634,0.13600500217807793,0.0,0.0,0.0,1.0,0,-1,0
5.959342201266903,1.0,56.61619282655815,56.61619282655815,806357.3071383687,17.491517291538848,41542.033389642835,0.0,0.0,1e-10,1e-10,2.4450680055377907,1983.5402747942665,-9.067063742700884e-07,0.023622755200676204,14.0,13.641792156207568,11.611784272203035,1e-10,4.923396531414087e-05,2612.9867240886674,11.611784272203035,4.923396531414087e-05,1e-10,1e-10,5.8393422012669065,558353636.4002324,4.795981219172521e-11,1.3602090712484062e-07,942.6259384106256,1652.592011765861,0.1360049984429385,0.0,0.0,0.0,1.0,0,-1,0
5.969342201266903,1.0,56.60711088661829,56.60711088661829,808097.5714693947,17.587802792357778,41450.499424741036,0.0,0.0,1e-10,1e-10,2.444791079776872,1965.492785415914,-9.100300948309591e-07,0.023750264774085348,14.0,13.641792156207568,11.611784754873565,1e-10,4.9233967360663925e-05,2612.986669781267,11.611784754873565,4.9233967360663925e-05,1e-10,1e-10,5.8393422012669065,591409736.0202668,4.8649849373409896e-11,1.3599679979741954e-07,942.8768091410665,1652.811874167966,0.13600499465404878,0.0,0.0,0.0,1.0,0,-1,0
5.979342201266903,1.0,56.597995887601186,56.597995887601186,809843.7558628664,17.685650021892105,41357.98840076763,0.0,0.0,1e-10,1e-10,2.4445122412118123,1947.4003505088529,-9.133141544284048e-07,0.023879846141553827,14.0,13.641792156207568,11.611785244499831,1e-10,4.9233969436679296e-05,2612.9866146912477,11.611785244499831,4.9233969436679296e-05,1e-10,1e-10,5.8393422012669065,625004011.8820356,4.9352460519486215e-11,1.3597260587308704e-07,943.1286923956799,1653.0325941487106,0.13600499081042816,0.0,0.0,0.0,1.0,0,-1,0
5.989342201266902,1.0,56.58884823689511,56.58884823689511,811595.8914545727,17.785096675789735,41264.487510338164,0.0,0.0,1e-10,1e-10,2.4442314947093,1929.2637566014137,-9.165561111648651e-07,0.0240115494817401,14.0,13.641792156207568,11.611785741208635,1e-10,4.923397154272462e-05,2612.9865588043467,11.611785741208635,4.923397154272462e-05,1e-10,1e-10,5.8393422012669065,659147370.0147924,5.006788899382014e-11,1.3594832644876024e-07,943.3815780202806,1653.2541624574235,0.13600498691107704,0.0,0.0,0.0,1.0,0,-1,0
5.999342201266903,1.0,56.57966836668466,56.57966836668466,813354.010253389,17.886181575727488,41169.98381900221,0.0,0.0,1e-10,1e-10,2.4439488460102665,1911.0838302539566,-9.197534366493412e-07,0.02414542647623753,14.0,13.641792156207568,11.611786245129215,1e-10,4.923397367934789e-05,2612.986502106018,11.611786245129215,4.923397367934789e-05,1e-10,1e-10,5.8393422012669065,693850959.5661919,5.079638125394769e-11,1.359239626871511e-07,943.6354551606661,1653.4765692335827,0.13600498295497648,0.0,0.0,0.0,1.0,0,-1,0
6.009342201266903,1.0,56.570456734825505,56.570456734825505,815118.1451757719,17.98894470822913,41074.464267103845,0.0,0.0,1e-10,1e-10,2.443664301767461,1892.861439224356,-9.229035137179735e-07,0.02428153036151369,14.0,13.641792156207568,11.611786756393304,1e-10,4.9233975847107596e-05,2612.986444581445,11.611786756393304,4.9233975847107596e-05,1e-10,1e-10,5.8393422012669065,729126177.4578372,5.153818671744425e-11,1.3589951581907573e-07,943.8903122368256,1653.6998039846774,0.13600497894108804,0.0,0.0,0.0,1.0,0,-1,0
6.019342201266903,1.0,56.56121382574194,56.56121382574194,816888.3300813744,18.09342726502492,40977.91567179539,0.0,0.0,1e-10,1e-10,2.4433778695842405,1874.5974936416424,-9.260036341468449e-07,0.02441991598291804,14.0,13.641792156207568,11.61178727513512,1e-10,4.923397804657291e-05,2612.9863862155225,11.61178727513512,4.923397804657291e-05,1e-10,1e-10,5.8393422012669065,764984673.0240549,5.22935576100084e-11,1.3587498714582286e-07,944.1461369164388,1653.9238555634709,0.13600497486835333,0.0,0.0,0.0,1.0,0,-1,0
6.029342201266903,1.0,56.55194015134739,56.55194015134739,818664.5998098081,18.19967168502311,40880.324729208776,0.0,0.0,1e-10,1e-10,2.443089558054542,1856.2929471861587,-9.290509963623885e-07,0.02456063985085263,14.0,13.641792156207568,11.611787801491435,1e-10,4.9233980278323685e-05,2612.9863269928633,11.611787801491435,4.9233980278323685e-05,1e-10,1e-10,5.8393422012669065,801438352.6224058,5.3062748793832075e-11,1.358503780415823e-07,944.402916087665,1654.1487121446646,0.1360049707356941,0.0,0.0,0.0,1.0,0,-1,0
6.039342201266901,1.0,56.542636251987616,56.542636251987616,820446.9902185607,18.3077216979664,40781.67801679023,0.0,0.0,1e-10,1e-10,2.442799376804123,1837.9487982746853,-9.320427031549644e-07,0.024703760199203992,14.0,13.641792156207568,11.611788335601563,1e-10,4.923398254295064e-05,2612.986266897793,11.611788335601563,4.923398254295064e-05,1e-10,1e-10,5.8393422012669065,838499384.2034421,5.3846017574715346e-11,1.358256899559336e-07,944.6606358312304,1654.3743612009748,0.1360049665420118,0.0,0.0,0.0,1.0,0,-1,0
6.049342201266901,1.0,56.53330269740693,56.53330269740693,822235.5382220909,18.417622369851177,40681.961995802354,0.0,0.0,1e-10,1e-10,2.442507336533008,1819.566091248688,-9.34975759402025e-07,0.02484933704614091,14.0,13.641792156207568,11.611788877607415,1e-10,4.923398484105545e-05,2612.986205914344,11.611788877607415,4.923398484105545e-05,1e-10,1e-10,5.8393422012669065,876180201.8259065,5.464362348630582e-11,1.3580092441639436e-07,944.9192813917888,1654.6007894785876,0.1360049622861875,0.0,0.0,0.0,1.0,0,-1,0
6.059342201266903,1.0,56.52394008773698,56.52394008773698,824030.2818321193,18.529420150190166,40581.16301399961,0.0,0.0,1e-10,1e-10,2.442213449059216,1801.145917563876,-9.378470698076996e-07,0.024997432257386504,14.0,13.641792156207568,11.611789427653495,1e-10,4.923398717325082e-05,2612.9861440262584,11.611789427653495,4.923398717325082e-05,1e-10,1e-10,5.8393422012669065,914493510.1025023,5.5455828049721326e-11,1.3577608303102866e-07,945.1788371485782,1654.8279829720316,0.1360049579670817,0.0,0.0,0.0,1.0,0,-1,0
6.0693422012669025,1.0,56.51454905450803,56.51454905450803,825831.2601991188,18.64316292120421,40479.26730848183,0.0,0.0,1e-10,1e-10,2.441917727363736,1782.689416979014,-9.406534366664327e-07,0.02514810961207969,14.0,13.641792156207568,11.611789985886938,1e-10,4.923398954016062e-05,2612.986081216981,11.611789985886938,4.923398954016062e-05,1e-10,1e-10,5.8393422012669065,953452288.5597856,5.628289450672009e-11,1.3575116749111222e-07,945.4392865853767,1655.0559268984582,0.13600495358353412,0.0,0.0,0.0,1.0,0,-1,0
6.0793422012669005,1.0,56.50513026168251,56.50513026168251,827638.5136550206,18.758900049032853,40376.26100873114,0.0,0.0,1e-10,1e-10,2.441620185636784,1764.1977787418493,-9.433915576588429e-07,0.0253014348713468,14.0,13.641792156207568,11.611790552457506,1e-10,4.923399194241982e-05,2612.9860174696632,11.611790552457506,4.923399194241982e-05,1e-10,1e-10,5.8393422012669065,993069795.8944695,5.7125087524453215e-11,1.3572617957385838e-07,945.7006122597504,1655.2846056713274,0.13600494913436378,0.0,0.0,0.0,1.0,0,-1,0
6.0893422012669,1.0,56.49568440671043,56.49568440671043,829452.0837571514,18.87668243705804,40272.13013983773,0.0,0.0,1e-10,1e-10,2.4413208393253267,1745.6722427698596,-9.460580236888607e-07,0.02545747584971019,14.0,13.641792156207568,11.611791127517614,1e-10,4.9233994380674686e-05,2612.985952767153,11.611791127517614,4.9233994380674686e-05,1e-10,1e-10,5.8393422012669065,1033359574.1067617,5.79826728697294e-11,1.3570112114519933e-07,945.962795771607,1655.5140028735134,0.1360049446183686,0.0,0.0,0.0,1.0,0,-1,0
6.0993422012669,1.0,56.486212221606074,56.486212221606074,831272.0133333917,18.996562581440394,40166.86062591978,0.0,0.0,1e-10,1e-10,2.44101970518188,1727.1141008234138,-9.486493167718856e-07,0.0256163024894672,14.0,13.641792156207568,11.611791711222356,1e-10,4.923399685558279e-05,2612.9858870920043,11.611791711222356,4.923399685558279e-05,1e-10,1e-10,5.8393422012669065,1074335452.4897175,5.885591705058315e-11,1.3567599416262374e-07,946.2258177310733,1655.7441012298432,0.1360049400343255,0.0,0.0,0.0,1.0,0,-1,0
6.1093422012669,1.0,56.47671447404568,56.47671447404568,833098.3465285774,19.118594628972552,40060.43829374295,0.0,0.0,1e-10,1e-10,2.440716801314591,1708.524697668741,-9.51161807984552e-07,0.02577798693818039,14.0,13.641792156207568,11.611792303729464,1e-10,4.923399936781294e-05,2612.9858204264674,11.611792303729464,4.923399936781294e-05,1e-10,1e-10,5.8393422012669065,1116011551.4518683,5.974508692281234e-11,1.3565080067806921e-07,946.489657725702,1655.9748825790762,0.13600493538099034,0.0,0.0,0.0,1.0,0,-1,0
6.1193422012669005,1.0,56.467191968485224,56.467191968485224,834931.1288521289,19.242834437359356,39952.84887654516,0.0,0.0,1e-10,1e-10,2.4404121472385762,1689.9054322280322,-9.535917554876149e-07,0.025942603629426342,14.0,13.641792156207568,11.611792905199358,1e-10,4.923400191804528e-05,2612.9857527524937,11.611792905199358,4.923400191804528e-05,1e-10,1e-10,5.8393422012669065,1158402286.1483526,6.065044925901434e-11,1.3562554284086594e-07,946.7542942870288,1656.2063278453468,0.136004930657098,0.0,0.0,0.0,1.0,0,-1,0
6.129342201266898,1.0,56.457645547297574,56.457645547297574,836770.4072269142,19.36933963804113,39844.07801807193,0.0,0.0,1e-10,1e-10,2.440105763928504,1671.2577587137314,-9.55935302634312e-07,0.026110229366959427,14.0,13.641792156207568,11.611793515795116,1e-10,4.92340045069713e-05,2612.9856840517364,11.611793515795116,4.92340045069713e-05,1e-10,1e-10,5.8393422012669065,1201522369.8939,6.157227027750279e-11,1.3560022290073302e-07,947.0197048564944,1656.4384170090714,0.1360049258613621,0.0,0.0,0.0,1.0,0,-1,0
6.139342201266898,1.0,56.448076091928215,56.448076091928215,838616.2300393358,19.498169701681448,39734.11127682831,0.0,0.0,1e-10,1e-10,2.439797673872444,1652.583187744076,-9.58188476177586e-07,0.02628094341245352,14.0,13.641792156207568,11.611794135682473,1e-10,4.923400713529369e-05,2612.985614305546,11.611794135682473,4.923400713529369e-05,1e-10,1e-10,5.8393422012669065,1245386817.3287404,6.251081512833659e-11,1.3557484321082055e-07,947.2858657507696,1656.6711290773687,0.13600492099247533,0.0,0.0,0.0,1.0,0,-1,0
6.149342201266898,1.0,56.43848452406826,56.43848452406826,840468.6471906288,19.62938600644832,39622.934130552814,0.0,0.0,1e-10,1e-10,2.4394879011268986,1633.8832874366253,-9.603471845906325e-07,0.02645482757699518,14.0,13.641792156207568,11.611794765029805,1e-10,4.9234009803726376e-05,2612.9855434949786,11.611794765029805,4.9234009803726376e-05,1e-10,1e-10,5.8393422012669065,1290010947.3061848,6.34663473335496e-11,1.3554940623079851e-07,947.5527521264944,1656.9044420539926,0.13600491604910947,0.0,0.0,0.0,1.0,0,-1,0
6.159342201266898,1.0,56.42887180684392,56.42887180684392,842327.710149358,19.763051909223574,39510.53198091928,0.0,0.0,1e-10,1e-10,2.4391764713730515,1615.1596844764954,-9.624072165161849e-07,0.02663196631650954,14.0,13.641792156207568,11.611795404008124,1e-10,4.923401251299444e-05,2612.985471600794,11.611795404008124,4.923401251299444e-05,1e-10,1e-10,5.8393422012669065,1335410385.4682784,6.443912817849035e-11,1.355239145299868e-07,947.8203379444743,1657.1383329088208,0.13600491102991552,0.0,0.0,0.0,1.0,0,-1,0
6.169342201266898,1.0,56.41923894602049,56.41923894602049,844193.4720050866,19.899232819883686,39396.89015847232,0.0,0.0,1e-10,1e-10,2.438863411974151,1596.4140651557432,-9.64364239361205e-07,0.026812446831310673,14.0,13.641792156207568,11.611796052791025,1e-10,4.923401526383394e-05,2612.985398603459,11.611796052791025,4.923401526383394e-05,1e-10,1e-10,5.8393422012669065,1381601066.4731438,6.542941605103155e-11,1.3549837079052394e-07,948.0885959333756,1657.3727775469297,0.13600490593352396,0.0,0.0,0.0,1.0,0,-1,0
6.1793422012668975,1.0,56.409586991220074,56.409586991220074,846065.9875231981,20.03799627880132,39281.993927802556,0.0,0.0,1e-10,1e-10,2.4385487520340305,1577.6481763803204,-9.662137980548029e-07,0.02699635916997808,14.0,13.641792156207568,11.611796711554682,1e-10,4.923401805699185e-05,2612.985324483154,11.611796711554682,4.923401805699185e-05,1e-10,1e-10,5.8393422012669065,1428599235.8349555,6.643746572523154e-11,1.3547277781057005e-07,948.3574975529448,1657.6077507772907,0.13600490075854496,0.0,0.0,0.0,1.0,0,-1,0
6.189342201266898,1.0,56.39991703715057,56.39991703715057,847945.3132008356,20.179412037727207,39165.828492966895,0.0,0.0,1e-10,1e-10,2.4382325224566723,1558.8638266406713,-9.679513139884372e-07,0.027183796337772938,14.0,13.641792156207568,11.611797380477798,1e-10,4.9234020893225873e-05,2612.9852492197697,11.611797380477798,4.9234020893225873e-05,1e-10,1e-10,5.8393422012669065,1476421451.3344288,6.746352758585229e-11,1.3544713850753966e-07,948.6270129568204,1657.8432262811318,0.13600489550356865,0.0,0.0,0.0,1.0,0,-1,0
6.199342201266898,1.0,56.39023022484466,56.39023022484466,849831.507323912,20.323552144218084,39048.379003160735,0.0,0.0,1e-10,1e-10,2.437914756006811,1540.062886942111,-9.695720841587354e-07,0.027374854409816952,14.0,13.641792156207568,11.611798059741552,1e-10,4.9234023773304184e-05,2612.985172792925,11.611798059741552,4.9234023773304184e-05,1e-10,1e-10,5.8393422012669065,1525084583.9546099,6.850784678996275e-11,1.3542145592135894e-07,948.897110954976,1658.0791765800107,0.1360048901671655,0.0,0.0,0.0,1.0,0,-1,0
6.209342201266898,1.0,56.380527742906246,56.380527742906246,851724.6300251625,20.470491029787983,38929.63055864711,0.0,0.0,1e-10,1e-10,2.4375954873714702,1521.2472916907398,-9.710712805347034e-07,0.02756963264927229,14.0,13.641792156207568,11.611798749529544,1e-10,4.923402669800528e-05,2612.9850951819594,11.611798749529544,4.923402669800528e-05,1e-10,1e-10,5.8393422012669065,1574605818.2933795,6.957066236167104e-11,1.3539573321774193e-07,949.167758975862,1658.3155730036483,0.13600488474788675,0.0,0.0,0.0,1.0,0,-1,0
6.2193422012668975,1.0,56.3708108287621,56.3708108287621,853624.743343165,20.620305601967747,38809.56821694956,0.0,0.0,1e-10,1e-10,2.4372747532223777,1502.4190395307212,-9.724439496723685e-07,0.02776823363077033,14.0,13.641792156207568,11.611799450027744,1e-10,4.9234029668117636e-05,2612.98501636595,11.611799450027744,4.9234029668117636e-05,1e-10,1e-10,5.8393422012669065,1625002652.4004636,7.065220621584322e-11,1.353699736914801e-07,949.4389230283127,1658.5523856575912,0.13600487924426513,0.0,0.0,0.0,1.0,0,-1,0
6.229342201266898,1.0,56.36108076991621,56.36108076991621,855531.9112822908,20.773075340469894,38688.176999314135,0.0,0.0,1e-10,1e-10,2.436952592279186,1483.5801941283262,-9.736850126014956e-07,0.02797076336935443,14.0,13.641792156207568,11.611800161424398,1e-10,4.923403268443945e-05,2612.984936323717,11.611800161424398,4.923403268443945e-05,1e-10,1e-10,5.8393422012669065,1676292896.9831152,7.175270210647435e-11,1.3534418076973647e-07,949.7105676632854,1658.7895833907517,0.1360048736548151,0.0,0.0,0.0,1.0,0,-1,0
6.239342201266898,1.0,56.35133890520415,56.35133890520415,857446.1998734897,20.928882397664765,38565.44189744725,0.0,0.0,1e-10,1e-10,2.436629045373377,1464.7328848983145,-9.747892650103883e-07,0.028177331455212982,14.0,13.641792156207568,11.611800883909945,1e-10,4.923403574777816e-05,2612.984855033834,11.611800883909945,4.923403574777816e-05,1e-10,1e-10,5.8393422012669065,1728494673.920488,7.287236449519419e-11,1.3531835801534008e-07,949.9826559355196,1659.0271337629085,0.13600486797803382,0.0,0.0,0.0,1.0,0,-1,0
6.249342201266898,1.0,56.34158662604383,56.34158662604383,859367.6772358508,21.087811703587207,38441.347880534864,0.0,0.0,1e-10,1e-10,2.4363041555127816,1445.8793076678103,-9.75751377756435e-07,0.028388051194497037,14.0,13.641792156207568,11.611801617676926,1e-10,4.923403885895016e-05,2612.9847724746373,11.611801617676926,4.923403885895016e-05,1e-10,1e-10,5.8393422012669065,1781626414.0226343,7.401139733519302e-11,1.3529250913006912e-07,950.2551493652087,1659.265003012245,0.1360048622124018,0.0,0.0,0.0,1.0,0,-1,0
6.2593422012668976,1.0,56.33182537767993,56.33182537767993,861296.4136388388,21.249951075704168,38315.87990254961,0.0,0.0,1e-10,1e-10,2.435977967946562,1427.0217252728535,-9.765658977315643e-07,0.02860303975653207,14.0,13.641792156207568,11.611802362919875,1e-10,4.9234042018780264e-05,2612.9846886242385,11.611802362919875,4.9234042018780264e-05,1e-10,1e-10,5.8393422012669065,1835706853.9655054,7.51699927656706e-11,1.3526663795791517e-07,950.528007899767,1659.5031560229934,0.13600485635638376,0.0,0.0,0.0,1.0,0,-1,0
6.2693422012668965,1.0,56.322056660417786,56.322056660417786,863232.4815651078,21.415391333687225,38189.02290985155,0.0,0.0,1e-10,1e-10,2.4356505302305607,1408.1624680826,-9.772272491134668e-07,0.02882241832775085,14.0,13.641792156207568,11.611803119835177,1e-10,4.923404522810114e-05,2612.9846034605434,11.611803119835177,4.923404522810114e-05,1e-10,1e-10,5.8393422012669065,1890755032.3287575,7.634832971172185e-11,1.3524074848832005e-07,950.8011898758173,1659.7415562933031,0.13600485040842966,0.0,0.0,0.0,1.0,0,-1,0
6.279342201266898,1.0,56.31228203084314,56.31228203084314,865175.9557737813,21.584226419447347,38060.76184908897,0.0,0.0,1e-10,1e-10,2.435321892292845,1389.3039344460724,-9.777297350350131e-07,0.02904631227269315,14.0,13.641792156207568,11.611803888620953,1e-10,4.923404848775284e-05,2612.9845169612595,11.611803888620953,4.923404848775284e-05,1e-10,1e-10,5.8393422012669065,1946790284.6580703,7.754657238439531e-11,1.3521484485937295e-07,951.0746519814992,1659.9801659034101,0.13600484436697566,0.0,0.0,0.0,1.0,0,-1,0
6.289342201266898,1.0,56.30250310302293,56.30250310302293,867126.9133640759,21.756553522704053,37931.08167540522,0.0,0.0,1e-10,1e-10,2.4349921064993008,1370.448591056246,-9.780675397060349e-07,0.029274851302437236,14.0,13.641792156207568,11.611804669476895,1e-10,4.9234051798582035e-05,2612.984429103921,11.611804669476895,4.9234051798582035e-05,1e-10,1e-10,5.8393422012669065,2003832237.4686093,7.876486867548731e-11,1.3518893136095636e-07,951.3483492192344,1660.2189454842267,0.13600483823044562,0.0,0.0,0.0,1.0,0,-1,0
6.299342201266898,1.0,56.29272154968316,56.29272154968316,869085.4338391271,21.932473212376685,37799.96736095779,0.0,0.0,1e-10,1e-10,2.4346612277191237,1351.598973226128,-9.782347310232988e-07,0.02950816965084885,14.0,13.641792156207568,11.611805462604089,1e-10,4.923405516144132e-05,2612.9843398659023,11.611805462604089,4.923405516144132e-05,1e-10,1e-10,5.8393422012669065,2061900801.1007679,8.000334844147002e-11,1.3516301243782934e-07,951.6222348690864,1660.4578541864767,0.1360048319972522,0.0,0.0,0.0,1.0,0,-1,0
6.3093422012668965,1.0,56.28293910335804,56.28293910335804,871051.5991698703,22.11208957410204,37667.40390375545,0.0,0.0,1e-10,1e-10,2.4343293133899606,1332.7576850714318,-9.782252637061731e-07,0.029746406259056238,14.0,13.641792156207568,11.611806268204827,1e-10,4.923405857718847e-05,2612.984249224441,11.611806268204827,4.923405857718847e-05,1e-10,1e-10,5.8393422012669065,2121016161.333541,8.12621216708011e-11,1.3513709269263506e-07,951.8962604528444,1660.69684965048,0.13600482566579827,0.0,0.0,0.0,1.0,0,-1,0
6.319342201266895,1.0,56.27315755750549,56.27315755750549,873025.4938588116,22.295510354199767,37533.37633682014,0.0,0.0,1e-10,1e-10,2.433996423582576,1313.9273995944045,-9.780329829971585e-07,0.02998970496858142,14.0,13.641792156207568,11.611807086482422,1e-10,4.923406204668547e-05,2612.984157156665,11.611807086482422,4.923406204668547e-05,1e-10,1e-10,5.8393422012669065,2181198769.654952,8.25412765287261e-11,1.3511117688881634e-07,952.1703756990233,1660.9358879767542,0.13600481923447882,0.0,0.0,0.0,1.0,0,-1,0
6.329342201266893,1.0,56.26337876758305,56.26337876758305,875007.205003508,22.482847110426427,37397.86973767878,0.0,0.0,1e-10,1e-10,2.4336626210647254,1295.110858663225,-9.776516289682085e-07,0.030238214723585483,14.0,13.641792156207568,11.611807917640952,1e-10,4.9234065570797635e-05,2612.984063639612,11.611807917640952,4.9234065570797635e-05,1e-10,1e-10,5.8393422012669065,2242469332.082674,8.384087727357581e-11,1.3508526995342623e-07,952.4445285089107,1661.1749236975477,0.13600481270168255,0.0,0.0,0.0,1.0,0,-1,0
6.339342201266893,1.0,56.25360465207776,56.25360465207776,876996.8223595541,22.674215369877373,37260.86923819209,0.0,0.0,1e-10,1e-10,2.4333279713640867,1276.310872881511,-9.770748414752323e-07,0.030492089782708464,14.0,13.641792156207568,11.611808761885026,1e-10,4.923406915039251e-05,2612.983968650261,11.611808761885026,4.923406915039251e-05,1e-10,1e-10,5.8393422012669065,2304848796.4213896,8.516096203845561e-11,1.3505937697981492e-07,952.7186649238872,1661.4139097494992,0.13600480606579388,0.0,0.0,0.0,1.0,0,-1,0
