,kstar_1,kstar_2,mass_1,mass_2,porb,ecc
64,1.0,0.0,0.9737413158282053,0.5441623447614545,656695.1617501753,0.9227400460111724
65,1.0,1.0,2.1460611484762038,0.8786190701429832,3166.2488195064225,0.42774671193885805
66,1.0,0.0,2.566892887230989,0.5923597301712558,2175.2148394785645,0.1834445233937973
67,1.0,1.0,1.957690685479833,0.8341201818527595,9122.016573617357,0.7262701821605336
68,1.0,1.0,1.0513938357789137,0.9550707714846957,50239.21067122365,0.5521262053834111
69,1.0,1.0,0.978898645278304,0.7624133423297548,49816.587985927275,0.5893854597965202
70,1.0,1.0,20.049402487441178,11.790146870889247,39.539583500153405,0.48042066773048936
71,1.0,0.0,0.9568810219137386,0.5234415293498179,1032.0884310157587,0.5864084457575225
72,1.0,1.0,34.657349104807096,8.562535341982212,4606.17724461081,0.6941584781403398
73,1.0,0.0,1.1607347420756848,0.5288173092855245,14515681.549825449,0.6119771521294229
74,1.0,1.0,3.1595923262486605,1.1032870329492985,12.130588549219022,0.008349529910438093
75,1.0,1.0,1.75135809875923,1.337901448677559,14822.329462738573,0.3503647886591777
76,1.0,1.0,1.7539831932987242,0.7681262664892123,643.2342894082382,0.5356873533902035
77,1.0,1.0,7.081053694327546,0.7773883721161885,222538.21256600958,0.12354005926508081
78,1.0,1.0,1.0709468151316845,0.9956654375158448,17343276.229225617,0.751540354023974
79,1.0,1.0,0.953445747720076,0.8600787743055093,1583745.145695218,0.8030220759182962
80,1.0,1.0,3.905080503775855,1.8063612293638271,11634.879588221595,0.9293536062124865
81,1.0,0.0,0.7122591162105086,0.5427202638589705,3630524.2577907345,0.5351517331069805
82,0.0,0.0,0.6605564064634957,0.6345005022765776,974.8247829457268,0.23168855528232146
83,1.0,0.0,5.091722642349972,0.6895712714202719,14.819221592214621,0.3107567927105715
84,1.0,1.0,1.385286678825156,0.8262808423751173,613.6158595265946,0.6652694267877314
85,1.0,1.0,0.7948687246476275,0.7662949129333795,187.84876992865978,0.7808394019266058
86,1.0,1.0,0.9582849848607469,0.9573047245406487,33.49120208499012,0.41457257186052404
87,1.0,0.0,1.5769846893061144,0.6659802010757945,67915281.32414712,0.6385138546121141
88,1.0,1.0,4.357738328975424,0.8530234957825868,1642.3075713736066,0.5481702070339336
89,1.0,1.0,2.23394887200835,0.9996025439318694,317599.46461670933,0.16401381408912113
90,1.0,1.0,12.28910579422098,5.1882198068594665,6.546213002887087,0.16487352582104092
91,1.0,1.0,1.9163007535391954,0.7427448017385876,3937225.234958289,0.41054500433915153
92,1.0,1.0,8.400014160443282,1.306719203212946,803.5085394805955,0.7100741533306215
93,1.0,1.0,6.751907975603604,1.8999847381005746,145.57138672694796,0.8490600290112473
94,1.0,1.0,13.776968319590681,3.5144006715390783,197220.05903031645,0.6881088808866723
95,1.0,1.0,2.600753034757861,2.5828553211944705,221.81112107412304,0.45332157669327394
96,1.0,1.0,5.863993120316248,3.0052742274845405,1227.9383400707825,0.7861131882006686
97,1.0,1.0,0.9957957634108647,0.9688508556382402,387323.91049074364,0.30451847019851913
98,1.0,0.0,0.7874899074737349,0.6750412819030028,14676.228863540362,0.7269390630594688
99,1.0,1.0,5.488080662073255,1.886850633348251,36127.97105160597,0.4875829362911547
100,1.0,1.0,1.1771935826490776,1.0526316550992567,708449.2586073723,0.7579959335803175
101,1.0,1.0,3.16993872534626,0.8480434168192545,699981.7957099924,0.5063154008367523
102,1.0,1.0,3.605349308091068,0.7114458139563766,453492.1899675996,0.6910795494999638
103,1.0,1.0,1.2028221593735917,1.1466077499891496,9.104334619177186,0.36827434652854
104,1.0,1.0,10.68593081071338,1.36271169371708,1270.697475898717,0.8927885117269428
105,1.0,1.0,1.931429554751052,1.7727834624771646,26366.412962908795,0.5215122558046352
106,1.0,1.0,5.970759655086471,0.8392902681484792,7478725.027574512,0.815442791828326
107,1.0,1.0,3.402748429905143,3.3947761114518915,306.4347301044454,0.8481770711485659
108,1.0,1.0,5.967228048950365,5.505992354744683,47.07879637606443,0.6706461723379412
109,1.0,0.0,0.8350501119522685,0.6530784134178866,22966.44553010917,0.5264226346676704
110,0.0,0.0,0.6222761426946825,0.5244915191185564,49818.95392344333,0.5968233319986417
111,1.0,0.0,2.1038268843017733,0.5343824646833144,3504.5560964361453,0.6347881746983475
112,1.0,1.0,12.873893988648117,5.15904089767448,2.3566653477424007,0.045016125083058835
113,0.0,0.0,0.6042611547971717,0.574598220320178,593581.3268018862,0.2859567292067446
114,1.0,1.0,1.337263824485038,0.743443626323354,158341.4425294099,0.8806212556853178
115,1.0,0.0,1.5773783536055244,0.5318152852862755,12818365.34971506,0.7544418523460372
116,1.0,1.0,1.0469556576238923,1.0064900889299206,18395.054018270574,0.43907317768401155
117,1.0,1.0,2.9350030610844913,2.0688334829720323,5.829966608759181,0.004050855373278774
118,0.0,0.0,0.5211138827114205,0.513934363193235,2303.07099537674,0.12814613364787125
119,0.0,0.0,0.5901853733009257,0.5742324626187538,1660613.2475609411,0.048452624350533956
120,1.0,1.0,2.7007483563692256,2.654305527073973,54.795662901266056,0.13209079183062042
121,1.0,1.0,5.126451298435522,2.3992711382043193,12.325477698149998,0.007944834281898376
122,1.0,0.0,1.880316475932798,0.5577503688474224,4575082.809609876,0.3562483609939236
123,1.0,0.0,0.7436396886454918,0.6015602487660578,3.970782280162013,0.007328810664003952
124,0.0,0.0,0.6340524319546798,0.6045134765667439,1906.9097018796597,0.8701285442040705
125,1.0,1.0,2.3545452158643028,0.8496248275939896,17.75719733472986,0.5197719708087082
126,1.0,1.0,2.1240721421887705,0.9529665584148806,108.71874444682355,0.6584347655003919
127,1.0,1.0,2.9631795312078038,1.2061613913115505,9272.323298387015,0.42089443417531497
128,1.0,1.0,1.6897408463832786,1.600784723759083,4773.833461868456,0.12200633603966228
129,1.0,0.0,3.992354999198322,0.6765371394512414,7.7759625729098225,0.21145587963992094
130,1.0,0.0,0.7088806902753899,0.6273029330509559,3.7475059736232477,0.002768917711485306
131,1.0,0.0,0.8456403143491519,0.629848944217571,51322.819408449366,0.16055034920783362
132,1.0,1.0,1.5291113337098203,1.5241187852143536,269355.0812505296,0.8340850479594587
133,1.0,1.0,44.65895032677082,35.97795541345767,11.242447062678337,0.5020860669856547
134,1.0,0.0,0.8500425180836404,0.6518986431569571,66.38672667533197,0.6801993658976506
135,1.0,1.0,5.952872616543931,2.2369832457484464,41445.16410963468,0.7849580000560955
136,1.0,1.0,2.520123924820631,1.8171075657118354,420.08607309658674,0.5002462938057889
137,1.0,1.0,1.1473600046260066,0.9873458623061618,9154.911800500975,0.04897299797693233
138,1.0,1.0,3.4222266280727474,0.7737182848452768,1306517.7512603183,0.5566727017007936
139,0.0,0.0,0.6085467918700028,0.5732634779450407,242208.94586791808,0.8057039827397506
140,1.0,1.0,24.477341902118226,15.422473783400388,1.801811702332768,0.014604250847508507
141,1.0,0.0,4.586459070069488,0.5491007989885982,9866.877106650054,0.8018906397876016
142,1.0,1.0,3.963585613828522,2.3908653545067393,18251.162577903266,0.3886076477136189
143,0.0,0.0,0.6361981507331458,0.6040675157238181,698.0000326483913,0.2618329518110991
144,1.0,0.0,1.3212150119331239,0.6863624596846681,2964.0983491591655,0.13898060584231206
145,1.0,0.0,0.9933200124332591,0.5499975557212115,4818.958998725586,0.5974928513860363
146,1.0,0.0,1.5439727868330855,0.5873013612902362,1322600.550165854,0.29149697062175317
147,1.0,1.0,2.8990174836477123,1.6656045748368304,305.9750412234957,0.5472150547462377
148,1.0,1.0,1.0879390914168543,1.0663677713244857,377740.320413646,0.8571288352277711
149,1.0,0.0,1.9919333548365903,0.5914330020172042,9.643148177513897,0.030857780474896405
150,1.0,0.0,1.1572851654576304,0.5665613365693247,6787.786548885566,0.05918491278361957
151,1.0,0.0,0.8829143916798393,0.5036851689460198,167175.80753958313,0.6804627606637246
152,1.0,1.0,2.271043530917985,1.436068519205867,6293.235147474544,0.6219028107937252
153,1.0,1.0,0.783705947268736,0.7647784562038035,707077.3596034945,0.3737052718188248
154,1.0,1.0,9.68722402373889,1.3321958390378332,87.43426047380318,0.44164273610460747
155,1.0,1.0,2.3322586614558607,2.263978912248672,895.3462940720597,0.41187720323490645
156,1.0,0.0,0.982381361323779,0.5144666609868437,1658.5952994048537,0.5840977252636627
157,1.0,1.0,1.1669307012265775,1.0100784647108967,40667.24613836574,0.45133239392376556
158,1.0,1.0,2.254251419826978,1.704136095505001,149.4272690025315,0.8011891178110746
159,1.0,1.0,3.245900300010476,3.1393368075632413,596.69364637416,0.7995740798296256
160,1.0,1.0,1.8890029181302963,0.8477673878429931,10650.551753613852,0.7878019690439585
161,1.0,1.0,3.784543207403728,0.9761804455318691,9572.360638073224,0.7210408173084375
162,1.0,0.0,2.7016222885753374,0.5945362135985037,96314.61479298337,0.7518959240722901
163,1.0,1.0,9.854045075257288,6.998865399834525,1.9977900252440206,0.0071604885533733155
164,1.0,1.0,4.765707896337628,4.520086656259081,26.744361345151926,0.24318294180768354
165,1.0,1.0,4.642011333677298,1.984310187798339,45935.72010301555,0.40416139102534726
166,0.0,0.0,0.6310125430654079,0.6274500937906902,1356447.3618307323,0.15920822359043518
167,1.0,1.0,1.3321318662921684,0.7812121560039786,196053.1685598731,0.5267437677586951
168,1.0,1.0,1.2244879970535991,0.8946661695210489,18380.66516437489,0.8606111696371272
169,1.0,0.0,1.217434622231312,0.5181036097679822,37.15209521284892,0.5485637570388949
170,1.0,1.0,3.747498182332157,2.4769412545967313,5.604813916068838,0.09387838724601778
171,1.0,1.0,1.9275301032089411,1.0203611695515762,1348667.2257564014,0.23580426806214344
172,1.0,1.0,1.2206299662291613,1.2022620870908274,15539.775136013972,0.2012348659252311
173,1.0,1.0,28.188309420294125,8.942114447954427,44.71495851094684,0.42412115894762503
174,0.0,0.0,0.5897244958106527,0.580522276537731,749.5182518406388,0.746373413001786
175,1.0,1.0,1.1012045686783685,0.8057291448962914,379.4652838481985,0.4814521805701901
176,1.0,0.0,4.289904687311585,0.5476400931275458,87.9646508133982,0.6487516710136317
177,0.0,0.0,0.5852340281197114,0.5629301106206459,257.60734722329164,0.8328863828807541
178,1.0,1.0,9.267399748061585,1.2609240976599632,10635.042454270897,0.8875286082445184
179,1.0,1.0,11.919927420340388,9.208504730123765,24.759852819672115,0.671074207897356
180,1.0,1.0,20.83177979623592,8.603116246876949,4.634997778084518,0.2393228381750153
181,1.0,1.0,0.7719227338390191,0.7624971855205354,20.28613027297827,0.34207384666016316
182,1.0,1.0,2.259336218822777,2.195214513504936,3.2476740852276853,0.0019850130035782634
183,1.0,1.0,5.052170834668781,0.8602416971524603,228539.32546505576,0.8720086343239251
184,1.0,1.0,1.795571974201394,1.5098057668194922,466159.81073865516,0.7325121616573105
185,1.0,1.0,0.7483956631627425,0.720900107832039,5441.779967557235,0.462524612182826
186,1.0,1.0,2.5323098387952077,0.8614280220738735,9900.341431054096,0.7408527861198885
187,1.0,0.0,0.9241823211705051,0.6325441581873753,44286.34394128652,0.7751356641811125
188,1.0,1.0,0.7321501117393984,0.7308234047863666,5255.319384281809,0.07588503878232432
189,1.0,1.0,0.8269981558484165,0.8234216889656928,278889.8814611891,0.5815419030987349
190,1.0,0.0,1.270149471566577,0.5160452763293696,455.3555584488659,0.6604284357203896
191,1.0,0.0,2.742044860747576,0.5236258954052864,157.77624059056816,0.6727317569779765
192,1.0,1.0,5.986453172137783,1.4529084334020126,862.5184338204224,0.7536420083028762
193,0.0,0.0,0.5563961746589369,0.5401395574754378,178193.35041664258,0.2338440301503952
194,1.0,1.0,0.9822201696347626,0.9370906416731397,23654.176318649486,0.18428274909482886
195,1.0,0.0,2.100893023983526,0.5472969122406766,620.8494219880828,0.8766133517347249
196,1.0,0.0,0.8425449691610918,0.54088707838184,4522516.86216409,0.8840621296630148
197,1.0,1.0,3.4650048766364563,0.8505918830942935,70402.74036183779,0.5512537007145896
198,1.0,1.0,1.2114156375266825,1.1003687064190721,4168088.4925433598,0.7625881169728863
199,1.0,1.0,3.188854958227489,2.489995189738751,73361.27688684691,0.5337818876118909
