Frequency (GHz)      Flux (Jy)
     42.5676352      0.0009711
     42.5678852      0.0072294
     42.5681352     -0.0106890
     42.5683852      0.0048518
     42.5686352     -0.0089121
     42.5688852     -0.0096649
     42.5691352     -0.0010192
     42.5693852     -0.0173285
     42.5696352      0.0149398
     42.5698852      0.0115112
     42.5701352     -0.0001639
     42.5703852      0.0218711
     42.5706352     -0.0179326
     42.5708852     -0.0053229
     42.5711352      0.0181370
     42.5713852      0.0080955
     42.5716352      0.0059950
     42.5718852     -0.0310139
     42.5721352      0.0001526
     42.5723852      0.0079447
     42.5726352      0.0190838
     42.5728852      0.0132062
     42.5731352      0.0101710
     42.5733852     -0.0004585
     42.5736352     -0.0130888
     42.5738852     -0.0050381
     42.5741352      0.0111795
     42.5743852     -0.0005687
     42.5746352     -0.0135711
     42.5748852     -0.0016551
     42.5751352     -0.0052621
     42.5753852      0.0130311
     42.5756352     -0.0087242
     42.5758852     -0.0138457
     42.5761352      0.0069771
     42.5763852     -0.0003896
     42.5766352      0.0103913
     42.5768852      0.0120497
     42.5771352      0.0075337
     42.5773852     -0.0124134
     42.5776352     -0.0056623
     42.5778852      0.0074267
     42.5781352      0.0029961
     42.5783852     -0.0165295
     42.5786352      0.0125630
     42.5788852      0.0127206
     42.5791352      0.0116462
     42.5793852     -0.0116474
     42.5796352      0.0141673
     42.5798852     -0.0055180
     42.5801352     -0.0016228
     42.5803852      0.0032107
     42.5806352     -0.0017286
     42.5808852      0.0076551
     42.5811352      0.0130542
     42.5813852      0.0186454
     42.5816352     -0.0008869
     42.5818852      0.0010827
     42.5821352      0.0062958
     42.5823852      0.0066043
     42.5826352      0.0007730
     42.5828852      0.0006441
     42.5831352      0.0004898
     42.5833852      0.0057485
     42.5836352      0.0074461
     42.5838852      0.0046678
     42.5841352     -0.0027462
     42.5843852     -0.0175437
     42.5846352      0.0157080
     42.5848852      0.0080282
     42.5851352      0.0008487
     42.5853852     -0.0051583
     42.5856352     -0.0083080
     42.5858852      0.0053001
     42.5861352     -0.0196836
     42.5863852      0.0004925
     42.5866352     -0.0165009
     42.5868852     -0.0111641
     42.5871352      0.0122659
     42.5873852      0.0148341
     42.5876352      0.0090364
     42.5878852      0.0110089
     42.5881352      0.0123879
     42.5883852      0.0057141
     42.5886352      0.0035084
     42.5888852     -0.0084282
     42.5891352      0.0021227
     42.5893852      0.0080360
     42.5896352      0.0251588
     42.5898852     -0.0128919
     42.5901352      0.0036453
     42.5903852      0.0012459
     42.5906352      0.0109394
     42.5908852      0.0086333
     42.5911352      0.0155982
     42.5913852     -0.0200847
     42.5916352      0.0013859
     42.5918852     -0.0134730
     42.5921352     -0.0085279
     42.5923852      0.0073734
     42.5926352      0.0055461
     42.5928852     -0.0328586
     42.5931352     -0.0010951
     42.5933852     -0.0262900
     42.5936352     -0.0051841
     42.5938852     -0.0014523
     42.5941352     -0.0091995
     42.5943852      0.0064561
     42.5946352      0.0008484
     42.5948852      0.0084772
     42.5951352     -0.0125374
     42.5953852      0.0046893
     42.5956352     -0.0129905
     42.5958852     -0.0048783
     42.5961352      0.0032830
     42.5963852      0.0006906
     42.5966352      0.0101747
     42.5968852      0.0026910
     42.5971352     -0.0093229
     42.5973852      0.0142448
     42.5976352      0.0091560
     42.5978852     -0.0100082
     42.5981352      0.0052346
     42.5983852      0.0082532
     42.5986352     -0.0051982
     42.5988852     -0.0075280
     42.5991352     -0.0075137
     42.5993852     -0.0242542
     42.5996352      0.0069501
     42.5998852      0.0095343
     42.6001352      0.0054780
     42.6003852     -0.0159773
     42.6006352      0.0122536
     42.6008852      0.0047948
     42.6011352     -0.0035668
     42.6013852      0.0008398
     42.6016352     -0.0033648
     42.6018852     -0.0106614
     42.6021352     -0.0026155
     42.6023852     -0.0138283
     42.6026352      0.0014028
     42.6028852      0.0076851
     42.6031352     -0.0038049
     42.6033852      0.0025942
     42.6036352     -0.0012014
     42.6038852      0.0068840
     42.6041352     -0.0081416
     42.6043852     -0.0003361
     42.6046352      0.0007940
     42.6048852      0.0082444
     42.6051352      0.0079812
     42.6053852     -0.0102501
     42.6056352     -0.0123449
     42.6058852     -0.0041112
     42.6061352     -0.0162677
     42.6063852      0.0004683
     42.6066352      0.0178614
     42.6068852     -0.0046761
     42.6071352      0.0054785
     42.6073852      0.0155205
     42.6076352     -0.0133846
     42.6078852     -0.0077394
     42.6081352     -0.0088519
     42.6083852     -0.0113445
     42.6086352      0.0003552
     42.6088852      0.0077701
     42.6091352     -0.0112841
     42.6093852     -0.0119249
     42.6096352     -0.0022881
     42.6098852     -0.0087956
     42.6101352      0.0234099
     42.6103852     -0.0070100
     42.6106352      0.0007270
     42.6108852      0.0225936
     42.6111352     -0.0053976
     42.6113852      0.0077106
     42.6116352      0.0039927
     42.6118852     -0.0085541
     42.6121352     -0.0019347
     42.6123852      0.0037309
     42.6126352     -0.0041089
     42.6128852      0.0171623
     42.6131352     -0.0123734
     42.6133852     -0.0021044
     42.6136352     -0.0041859
     42.6138852      0.0126488
     42.6141352     -0.0046955
     42.6143852     -0.0032424
     42.6146352      0.0076003
     42.6148852      0.0217430
     42.6151352     -0.0084047
     42.6153852     -0.0027603
     42.6156352     -0.0003399
     42.6158852      0.0015581
     42.6161352      0.0195955
     42.6163852      0.0046015
     42.6166352      0.0015239
     42.6168852      0.0023613
     42.6171352      0.0007717
     42.6173852      0.0146441
     42.6176352      0.0079777
     42.6178852     -0.0061628
     42.6181352      0.0061234
     42.6183852      0.0007371
     42.6186352     -0.0090661
     42.6188852      0.0091903
     42.6191352     -0.0077629
     42.6193852      0.0096194
     42.6196352     -0.0160989
     42.6198852      0.0069735
     42.6201352      0.0177440
     42.6203852      0.0035108
     42.6206352     -0.0088316
     42.6208852      0.0047019
     42.6211352     -0.0010978
     42.6213852     -0.0157256
     42.6216352     -0.0071797
     42.6218852      0.0051319
     42.6221352      0.0069583
     42.6223852     -0.0202995
     42.6226352      0.0117806
     42.6228852      0.0024617
     42.6231352     -0.0090317
     42.6233852      0.0053523
     42.6236352      0.0007369
     42.6238852     -0.0118077
     42.6241352     -0.0060195
     42.6243852      0.0032216
     42.6246352     -0.0085546
     42.6248852      0.0064968
     42.6251352     -0.0018486
     42.6253852      0.0085739
     42.6256352     -0.0261714
     42.6258852     -0.0174465
     42.6261352     -0.0069422
     42.6263852     -0.0006410
     42.6266352     -0.0238822
     42.6268852      0.0057400
     42.6271352     -0.0038927
     42.6273852     -0.0197671
     42.6276352     -0.0061988
     42.6278852      0.0094072
     42.6281352     -0.0269009
     42.6283852      0.0092277
     42.6286352     -0.0127735
     42.6288852     -0.0319786
     42.6291352      0.0116228
     42.6293852      0.0041296
     42.6296352     -0.0077933
     42.6298852     -0.0031042
     42.6301352      0.0020340
     42.6303852     -0.0118303
     42.6306352      0.0164520
     42.6308852     -0.0178043
     42.6311352      0.0106082
     42.6313852     -0.0162556
     42.6316352      0.0012013
     42.6318852     -0.0063185
     42.6321352      0.0055012
     42.6323852     -0.0037876
     42.6326352     -0.0091181
     42.6328852     -0.0060186
     42.6331352     -0.0053660
     42.6333852     -0.0053951
     42.6336352      0.0113324
     42.6338852      0.0149123
     42.6341352      0.0059588
     42.6343852      0.0069226
     42.6346352     -0.0072995
     42.6348852      0.0112094
     42.6351352     -0.0049755
     42.6353852      0.0209713
     42.6356352     -0.0051532
     42.6358852     -0.0047018
     42.6361352     -0.0110010
     42.6363852      0.0218246
     42.6366352      0.0283692
     42.6368852      0.0034342
     42.6371352     -0.0151339
     42.6373852     -0.0042879
     42.6376352     -0.0121628
     42.6378852     -0.0262912
     42.6381352     -0.0047051
     42.6383852      0.0026617
     42.6386352      0.0052299
     42.6388852      0.0160157
     42.6391352      0.0154869
     42.6393852      0.0104058
     42.6396352     -0.0050782
     42.6398852     -0.0119013
     42.6401352     -0.0100026
     42.6403852     -0.0036970
     42.6406352      0.0082202
     42.6408852     -0.0176004
     42.6411352      0.0022599
     42.6413852      0.0083581
     42.6416352      0.0022188
     42.6418852     -0.0081241
     42.6421352     -0.0044869
     42.6423852     -0.0160240
     42.6426352     -0.0035890
     42.6428852      0.0041480
     42.6431352      0.0029790
     42.6433852     -0.0016207
     42.6436352     -0.0107419
     42.6438852     -0.0168590
     42.6441352     -0.0060847
     42.6443852      0.0143184
     42.6446352     -0.0022028
     42.6448852      0.0065879
     42.6451352     -0.0097083
     42.6453852     -0.0228104
     42.6456352      0.0037769
     42.6458852      0.0064656
     42.6461352     -0.0057531
     42.6463852      0.0016545
     42.6466352     -0.0079546
     42.6468852      0.0151336
     42.6471352     -0.0076749
     42.6473852     -0.0011676
     42.6476352     -0.0078992
     42.6478852      0.0122518
     42.6481352      0.0084571
     42.6483852     -0.0162076
     42.6486352      0.0234340
     42.6488852     -0.0035510
     42.6491352     -0.0071867
     42.6493852     -0.0027397
     42.6496352      0.0103982
     42.6498852     -0.0102326
     42.6501352     -0.0069929
     42.6503852     -0.0033155
     42.6506352      0.0136280
     42.6508852     -0.0015674
     42.6511352      0.0185064
     42.6513852      0.0073715
     42.6516352      0.0032473
     42.6518852     -0.0072550
     42.6521352     -0.0098979
     42.6523852      0.0028623
     42.6526352     -0.0037767
     42.6528852      0.0042434
     42.6531352     -0.0125540
     42.6533852     -0.0040983
     42.6536352     -0.0053645
     42.6538852     -0.0047215
     42.6541352     -0.0107222
     42.6543852      0.0184997
     42.6546352      0.0115871
     42.6548852      0.0033357
     42.6551352      0.0049146
     42.6553852     -0.0071361
     42.6556352     -0.0155439
     42.6558852     -0.0031092
     42.6561352     -0.0114801
     42.6563852      0.0044463
     42.6566352      0.0030753
     42.6568852     -0.0057123
     42.6571352     -0.0044655
     42.6573852     -0.0209841
     42.6576352      0.0052760
     42.6578852     -0.0065740
     42.6581352     -0.0122824
     42.6583852      0.0081434
     42.6586352      0.0043413
     42.6588852     -0.0121959
     42.6591352     -0.0009752
     42.6593852     -0.0101828
     42.6596352     -0.0106912
     42.6598852     -0.0169094
     42.6601352     -0.0159644
     42.6603852      0.0054393
     42.6606352     -0.0217631
     42.6608852      0.0036534
     42.6611352      0.0067218
     42.6613852      0.0082683
     42.6616352     -0.0151053
     42.6618852     -0.0143902
     42.6621352      0.0178845
     42.6623852     -0.0006807
     42.6626352      0.0169050
     42.6628852      0.0338806
     42.6631352      0.0070805
     42.6633852     -0.0092320
     42.6636352     -0.0146469
     42.6638852     -0.0072834
     42.6641352     -0.0156801
     42.6643852      0.0152427
     42.6646352     -0.0066095
     42.6648852      0.0014528
     42.6651352      0.0003415
     42.6653852     -0.0066466
     42.6656352     -0.0032442
     42.6658852      0.0058088
     42.6661352     -0.0039014
     42.6663852      0.0084042
     42.6666352      0.0163790
     42.6668852     -0.0103266
     42.6671352     -0.0146249
     42.6673852      0.0073413
     42.6676352      0.0122818
     42.6678852     -0.0092856
     42.6681352     -0.0110678
     42.6683852     -0.0228322
     42.6686352      0.0156407
     42.6688852     -0.0033882
     42.6691352      0.0050253
     42.6693852     -0.0175420
     42.6696352      0.0133300
     42.6698852     -0.0142703
     42.6701352     -0.0222065
     42.6703852      0.0163520
     42.6706352      0.0028971
     42.6708852      0.0178518
     42.6711352      0.0140643
     42.6713852      0.0019690
     42.6716352     -0.0217073
     42.6718852      0.0006682
     42.6721352     -0.0123802
     42.6723852      0.0104075
     42.6726352      0.0054573
     42.6728852     -0.0015115
     42.6731352      0.0068533
     42.6733852      0.0068809
     42.6736352     -0.0061506
     42.6738852     -0.0040521
     42.6741352     -0.0120284
     42.6743852      0.0126926
     42.6746352      0.0138747
     42.6748852      0.0036589
     42.6751352     -0.0032640
     42.6753852     -0.0047290
     42.6756352      0.0065932
     42.6758852      0.0148682
     42.6761352      0.0080608
     42.6763852      0.0123832
     42.6766352      0.0073938
     42.6768852      0.0140002
     42.6771352     -0.0039420
     42.6773852      0.0149696
     42.6776352     -0.0055510
     42.6778852     -0.0097075
     42.6781352      0.0043993
     42.6783852      0.0082455
     42.6786352     -0.0014693
     42.6788852      0.0068747
     42.6791352      0.0002465
     42.6793852     -0.0122363
     42.6796352      0.0154829
     42.6798852     -0.0085667
     42.6801352      0.0024305
     42.6803852      0.0079086
     42.6806352     -0.0132577
     42.6808852     -0.0164765
     42.6811352      0.0005666
     42.6813852      0.0169593
     42.6816352      0.0059753
     42.6818852     -0.0157311
     42.6821352     -0.0047804
     42.6823852     -0.0108845
     42.6826352     -0.0011890
     42.6828852      0.0192625
     42.6831352     -0.0014283
     42.6833852     -0.0070079
     42.6836352      0.0010772
     42.6838852     -0.0066662
     42.6841352     -0.0186643
     42.6843852      0.0164316
     42.6846352     -0.0042314
     42.6848852      0.0042908
     42.6851352      0.0059056
     42.6853852      0.0118508
     42.6856352      0.0042483
     42.6858852      0.0077848
     42.6861352     -0.0008087
     42.6863852      0.0038982
     42.6866352     -0.0058556
     42.6868852     -0.0054084
     42.6871352      0.0028492
     42.6873852      0.0157831
     42.6876352      0.0038927
     42.6878852     -0.0212528
     42.6881352      0.0154237
     42.6883852     -0.0067805
     42.6886352      0.0140009
     42.6888852     -0.0280348
     42.6891352      0.0055554
     42.6893852     -0.0131388
     42.6896352     -0.0138504
     42.6898852     -0.0171823
     42.6901352      0.0087783
     42.6903852     -0.0070133
     42.6906352     -0.0164292
     42.6908852      0.0029458
     42.6911352      0.0069578
     42.6913852     -0.0002138
     42.6916352      0.0030822
     42.6918852      0.0183640
     42.6921352     -0.0146075
     42.6923852     -0.0022720
     42.6926352      0.0120288
     42.6928852      0.0086235
     42.6931352     -0.0224070
     42.6933852      0.0051387
     42.6936352      0.0001825
     42.6938852     -0.0071163
     42.6941352      0.0052712
     42.6943852      0.0045193
     42.6946352      0.0043175
     42.6948852     -0.0091120
     42.6951352     -0.0125991
     42.6953852      0.0018542
     42.6956352      0.0070085
     42.6958852      0.0024863
     42.6961352     -0.0045271
     42.6963852     -0.0001327
     42.6966352     -0.0085911
     42.6968852      0.0151772
     42.6971352     -0.0128960
     42.6973852      0.0015055
     42.6976352     -0.0115311
     42.6978852      0.0128776
     42.6981352     -0.0023312
     42.6983852     -0.0054164
     42.6986352      0.0005626
     42.6988852     -0.0119174
     42.6991352     -0.0010164
     42.6993852     -0.0074831
     42.6996352     -0.0066942
     42.6998852     -0.0128469
     42.7001352     -0.0123333
     42.7003852     -0.0049028
     42.7006352      0.0010512
     42.7008852      0.0027229
     42.7011352      0.0116155
     42.7013852     -0.0171067
     42.7016352      0.0183560
     42.7018852      0.0020986
     42.7021352      0.0132647
     42.7023852      0.0224467
     42.7026352      0.0030335
     42.7028852      0.0023761
     42.7031352      0.0154064
     42.7033852     -0.0066549
     42.7036352     -0.0045372
     42.7038852     -0.0004252
     42.7041352     -0.0044411
     42.7043852     -0.0099656
     42.7046352      0.0109025
     42.7048852      0.0107871
     42.7051352      0.0164053
     42.7053852      0.0131371
     42.7056352      0.0001620
     42.7058852     -0.0221578
     42.7061352     -0.0049783
     42.7063852      0.0076488
     42.7066352      0.0109600
     42.7068852      0.0079232
     42.7071352      0.0163426
     42.7073852     -0.0012689
     42.7076352     -0.0128346
     42.7078852     -0.0153151
     42.7081352     -0.0235120
     42.7083852     -0.0008385
     42.7086352     -0.0138977
     42.7088852     -0.0023441
     42.7091352     -0.0099011
     42.7093852     -0.0063582
     42.7096352      0.0048883
     42.7098852     -0.0102148
     42.7101352     -0.0116539
     42.7103852      0.0051497
     42.7106352      0.0071968
     42.7108852     -0.0085758
     42.7111352     -0.0181056
     42.7113852      0.0148628
     42.7116352     -0.0098690
     42.7118852     -0.0210242
     42.7121352     -0.0155731
     42.7123852     -0.0099105
     42.7126352     -0.0014790
     42.7128852      0.0011925
     42.7131352      0.0017284
     42.7133852      0.0189298
     42.7136352      0.0190544
     42.7138852      0.0137812
     42.7141352     -0.0087046
     42.7143852     -0.0087300
     42.7146352      0.0086059
     42.7148852      0.0254222
     42.7151352     -0.0121199
     42.7153852      0.0082576
     42.7156352     -0.0061246
     42.7158852      0.0049958
     42.7161352     -0.0240912
     42.7163852     -0.0044945
     42.7166352      0.0175297
     42.7168852     -0.0065621
     42.7171352      0.0121633
     42.7173852      0.0078692
     42.7176352      0.0045988
     42.7178852     -0.0214075
     42.7181352     -0.0127463
     42.7183852     -0.0067696
     42.7186352      0.0052931
     42.7188852      0.0048398
     42.7191352     -0.0021253
     42.7193852     -0.0141962
     42.7196352      0.0073330
     42.7198852     -0.0094674
     42.7201352     -0.0162044
     42.7203852      0.0043136
     42.7206352     -0.0045121
     42.7208852      0.0247359
     42.7211352     -0.0063870
     42.7213852      0.0146979
     42.7216352     -0.0051016
     42.7218852      0.0245219
     42.7221352     -0.0016121
     42.7223852      0.0164661
     42.7226352     -0.0108836
     42.7228852      0.0087284
     42.7231352      0.0046914
     42.7233852     -0.0045179
     42.7236352      0.0015290
     42.7238852     -0.0003053
     42.7241352     -0.0062267
     42.7243852     -0.0115218
     42.7246352      0.0114868
     42.7248852     -0.0034192
     42.7251352      0.0006663
     42.7253852      0.0025897
     42.7256352      0.0206887
     42.7258852      0.0102064
     42.7261352     -0.0047469
     42.7263852      0.0035090
     42.7266352      0.0274285
     42.7268852     -0.0011323
     42.7271352      0.0242764
     42.7273852     -0.0007397
     42.7276352      0.0215214
     42.7278852      0.0036064
     42.7281352     -0.0083481
     42.7283852     -0.0215323
     42.7286352     -0.0013715
     42.7288852     -0.0122253
     42.7291352     -0.0008689
     42.7293852     -0.0002534
     42.7296352     -0.0207649
     42.7298852     -0.0183247
     42.7301352      0.0085738
     42.7303852      0.0054490
     42.7306352     -0.0055779
     42.7308852      0.0014937
     42.7311352     -0.0049650
     42.7313852     -0.0091291
     42.7316352      0.0062626
     42.7318852      0.0189564
     42.7321352     -0.0079210
     42.7323852      0.0092217
     42.7326352     -0.0134045
     42.7328852     -0.0004912
     42.7331352     -0.0118556
     42.7333852     -0.0062527
     42.7336352     -0.0021862
     42.7338852      0.0036847
     42.7341352      0.0170271
     42.7343852      0.0002325
     42.7346352     -0.0150406
     42.7348852     -0.0097873
     42.7351352      0.0048796
     42.7353852      0.0044368
     42.7356352     -0.0193232
     42.7358852      0.0010588
     42.7361352      0.0081843
     42.7363852      0.0011606
     42.7366352      0.0138812
     42.7368852      0.0088280
     42.7371352     -0.0056853
     42.7373852      0.0054968
     42.7376352      0.0117690
     42.7378852     -0.0096953
     42.7381352      0.0060137
     42.7383852      0.0018830
     42.7386352      0.0111394
     42.7388852      0.0030429
     42.7391352      0.0169824
     42.7393852      0.0056482
     42.7396352      0.0057930
     42.7398852      0.0154541
     42.7401352     -0.0096982
     42.7403852     -0.0024456
     42.7406352     -0.0043922
     42.7408852      0.0030512
     42.7411352     -0.0135039
     42.7413852      0.0126787
     42.7416352      0.0021210
     42.7418852     -0.0020718
     42.7421352     -0.0080473
     42.7423852     -0.0082525
     42.7426352      0.0098500
     42.7428852     -0.0081284
     42.7431352     -0.0027811
     42.7433852     -0.0014838
     42.7436352     -0.0013084
     42.7438852      0.0026679
     42.7441352      0.0034469
     42.7443852      0.0064249
     42.7446352      0.0061961
     42.7448852     -0.0076814
     42.7451352     -0.0072476
     42.7453852     -0.0003722
     42.7456352      0.0101517
     42.7458852      0.0139583
     42.7461352     -0.0156847
     42.7463852      0.0153695
     42.7466352      0.0094005
     42.7468852      0.0125220
     42.7471352      0.0006608
     42.7473852      0.0102848
     42.7476352      0.0020840
     42.7478852      0.0060754
     42.7481352      0.0152313
     42.7483852     -0.0039225
     42.7486352      0.0049899
     42.7488852      0.0206721
     42.7491352      0.0033955
     42.7493852      0.0028548
     42.7496352     -0.0082475
     42.7498852      0.0060347
     42.7501352      0.0030207
     42.7503852     -0.0128131
     42.7506352      0.0112192
     42.7508852     -0.0133185
     42.7511352     -0.0025234
     42.7513852     -0.0101886
     42.7516352     -0.0086487
     42.7518852     -0.0053586
     42.7521352     -0.0014664
     42.7523852      0.0009995
     42.7526352     -0.0163415
     42.7528852      0.0161528
     42.7531352      0.0279274
     42.7533852      0.0062136
     42.7536352      0.0000629
     42.7538852     -0.0041618
     42.7541352     -0.0043057
     42.7543852      0.0082530
     42.7546352      0.0068536
     42.7548852      0.0114781
     42.7551352      0.0049162
     42.7553852     -0.0079654
     42.7556352     -0.0025156
     42.7558852     -0.0358328
     42.7561352     -0.0054474
     42.7563852     -0.0072939
     42.7566352      0.0205832
     42.7568852     -0.0055802
     42.7571352     -0.0020332
     42.7573852     -0.0013832
     42.7576352     -0.0012253
     42.7578852     -0.0065719
     42.7581352     -0.0170303
     42.7583852      0.0115621
     42.7586352      0.0164963
     42.7588852     -0.0087201
     42.7591352     -0.0256086
     42.7593852     -0.0046197
     42.7596352     -0.0006204
     42.7598852      0.0018052
     42.7601352      0.0058192
     42.7603852      0.0072634
     42.7606352      0.0035336
     42.7608852      0.0052944
     42.7611352      0.0017716
     42.7613852     -0.0108758
     42.7616352     -0.0018737
     42.7618852     -0.0094518
     42.7621352     -0.0133726
     42.7623852      0.0033207
     42.7626352     -0.0014826
     42.7628852     -0.0148449
     42.7631352      0.0019504
     42.7633852      0.0146083
     42.7636352      0.0047076
     42.7638852      0.0075221
     42.7641352      0.0099087
     42.7643852      0.0060693
     42.7646352      0.0023173
     42.7648852      0.0109669
     42.7651352     -0.0014240
     42.7653852     -0.0089374
     42.7656352     -0.0003922
     42.7658852      0.0153062
     42.7661352      0.0028980
     42.7663852      0.0146088
     42.7666352     -0.0172694
     42.7668852      0.0068084
     42.7671352     -0.0092507
     42.7673852     -0.0008678
     42.7676352     -0.0024589
     42.7678852      0.0066463
     42.7681352     -0.0026948
     42.7683852      0.0074545
     42.7686352      0.0159506
     42.7688852     -0.0009523
     42.7691352      0.0064990
     42.7693852     -0.0113539
     42.7696352      0.0120132
     42.7698852     -0.0036606
     42.7701352      0.0033876
     42.7703852     -0.0088483
     42.7706352      0.0071753
     42.7708852      0.0068713
     42.7711352     -0.0187148
     42.7713852      0.0030126
     42.7716352      0.0017965
     42.7718852      0.0093203
     42.7721352     -0.0060333
     42.7723852      0.0031807
     42.7726352      0.0000528
     42.7728852      0.0075129
     42.7731352     -0.0003773
     42.7733852     -0.0008890
     42.7736352     -0.0160693
     42.7738852     -0.0111245
     42.7741352      0.0170961
     42.7743852     -0.0130473
     42.7746352      0.0073477
     42.7748852      0.0033729
     42.7751352      0.0052699
     42.7753852      0.0003432
     42.7756352      0.0041155
     42.7758852     -0.0097616
     42.7761352      0.0089181
     42.7763852     -0.0095450
     42.7766352      0.0004672
     42.7768852     -0.0064683
     42.7771352     -0.0005409
     42.7773852     -0.0102164
     42.7776352     -0.0109233
     42.7778852     -0.0194611
     42.7781352     -0.0016168
     42.7783852     -0.0091765
     42.7786352     -0.0020411
     42.7788852     -0.0111911
     42.7791352      0.0121026
     42.7793852      0.0114849
     42.7796352     -0.0146499
     42.7798852     -0.0085316
     42.7801352      0.0048410
     42.7803852     -0.0066429
     42.7806352      0.0097293
     42.7808852      0.0044816
     42.7811352      0.0143311
     42.7813852     -0.0141599
     42.7816352      0.0039612
     42.7818852     -0.0074250
     42.7821352     -0.0027007
     42.7823852      0.0032787
     42.7826352     -0.0136698
     42.7828852      0.0083172
     42.7831352     -0.0154471
     42.7833852     -0.0207813
     42.7836352      0.0004483
     42.7838852     -0.0012813
     42.7841352     -0.0012600
     42.7843852     -0.0083253
     42.7846352      0.0110340
     42.7848852     -0.0134735
     42.7851352     -0.0065527
     42.7853852     -0.0061904
     42.7856352      0.0071386
     42.7858852      0.0100483
     42.7861352      0.0004229
     42.7863852      0.0156437
     42.7866352     -0.0011791
     42.7868852      0.0175303
     42.7871352     -0.0060607
     42.7873852      0.0012132
     42.7876352     -0.0052277
     42.7878852     -0.0024996
     42.7881352     -0.0107146
     42.7883852     -0.0074834
     42.7886352     -0.0004756
     42.7888852     -0.0125851
     42.7891352     -0.0057985
     42.7893852      0.0048879
     42.7896352      0.0019423
     42.7898852      0.0049330
     42.7901352      0.0074271
     42.7903852      0.0077423
     42.7906352     -0.0075619
     42.7908852      0.0087579
     42.7911352      0.0026085
     42.7913852      0.0030110
     42.7916352      0.0075608
     42.7918852      0.0096356
     42.7921352     -0.0003378
     42.7923852      0.0007738
     42.7926352     -0.0028456
     42.7928852     -0.0151701
     42.7931352     -0.0072180
     42.7933852      0.0014201
     42.7936352     -0.0138564
     42.7938852     -0.0027151
     42.7941352      0.0090181
     42.7943852     -0.0066004
     42.7946352      0.0106804
     42.7948852      0.0060803
     42.7951352      0.0002022
     42.7953852      0.0079048
     42.7956352     -0.0230766
     42.7958852     -0.0038362
     42.7961352      0.0086426
     42.7963852      0.0011230
     42.7966352     -0.0002066
     42.7968852      0.0060527
     42.7971352     -0.0168322
     42.7973852     -0.0110932
     42.7976352     -0.0018601
     42.7978852      0.0186364
     42.7981352      0.0081924
     42.7983852     -0.0112300
     42.7986352     -0.0009818
     42.7988852     -0.0177734
     42.7991352      0.0082492
     42.7993852     -0.0214917
     42.7996352      0.0113506
     42.7998852      0.0023712
     42.8001352      0.0137531
     42.8003852      0.0130958
     42.8006352      0.0128644
     42.8008852      0.0141959
     42.8011352      0.0282494
     42.8013852     -0.0074696
     42.8016352      0.0140973
     42.8018852     -0.0054604
     42.8021352      0.0107551
     42.8023852      0.0027546
     42.8026352      0.0082009
     42.8028852     -0.0041004
     42.8031352      0.0093063
     42.8033852     -0.0007638
     42.8036352     -0.0070310
     42.8038852     -0.0147888
     42.8041352     -0.0152736
     42.8043852      0.0199476
     42.8046352      0.0144947
     42.8048852     -0.0071091
     42.8051352     -0.0006243
     42.8053852     -0.0130070
     42.8056352      0.0026705
     42.8058852      0.0079059
     42.8061352     -0.0074664
     42.8063852     -0.0064542
     42.8066352      0.0027462
     42.8068852      0.0220994
     42.8071352     -0.0069192
     42.8073852     -0.0282029
     42.8076352     -0.0000229
     42.8078852     -0.0023710
     42.8081352      0.0042070
     42.8083852      0.0049238
     42.8086352     -0.0103296
     42.8088852      0.0087203
     42.8091352      0.0191338
     42.8093852      0.0170637
     42.8096352      0.0115306
     42.8098852     -0.0113821
     42.8101352      0.0086844
     42.8103852     -0.0113900
     42.8106352     -0.0122288
     42.8108852     -0.0235921
     42.8111352     -0.0013620
     42.8113852     -0.0064337
     42.8116352      0.0071031
     42.8118852     -0.0008098
     42.8121352      0.0005516
     42.8123852     -0.0035610
     42.8126352      0.0039643
     42.8128852      0.0036583
     42.8131352     -0.0044685
     42.8133852     -0.0127220
     42.8136352     -0.0247993
     42.8138852      0.0012137
     42.8141352     -0.0068732
     42.8143852      0.0054556
     42.8146352      0.0026697
     42.8148852     -0.0067414
     42.8151352      0.0150001
     42.8153852     -0.0035456
     42.8156352     -0.0003791
     42.8158852      0.0120725
     42.8161352     -0.0012510
     42.8163852     -0.0141569
     42.8166352      0.0046807
     42.8168852     -0.0044852
     42.8171352      0.0001360
     42.8173852     -0.0019367
     42.8176352     -0.0030811
     42.8178852     -0.0079969
     42.8181352      0.0175630
     42.8183852      0.0090624
     42.8186352      0.0003988
     42.8188852     -0.0048767
     42.8191352     -0.0005775
     42.8193852      0.0012974
     42.8196352      0.0070411
     42.8198852      0.0022759
     42.8201352     -0.0059478
     42.8203852      0.0107157
     42.8206352      0.0070001
     42.8208852      0.0163710
     42.8211352      0.0000062
     42.8213852      0.0060415
     42.8216352     -0.0045817
     42.8218852      0.0073028
     42.8221352     -0.0024949
     42.8223852      0.0195453
     42.8226352     -0.0172472
     42.8228852     -0.0116465
     42.8231352      0.0219108
     42.8233852     -0.0033780
     42.8236352      0.0012936
     42.8238852     -0.0072673
     42.8241352      0.0027315
     42.8243852      0.0049239
     42.8246352     -0.0012422
     42.8248852      0.0075306
     42.8251352      0.0017107
     42.8253852      0.0074808
     42.8256352     -0.0075015
     42.8258852     -0.0037034
     42.8261352      0.0083152
     42.8263852     -0.0166668
